update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,current_learning_rate,current_entropy_coef,effective_log_std_mean,effective_std_mean,actor_epochs_completed,actor_minibatches_completed,kl_early_stop,max_minibatch_kl,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
1344,2752512,-0.0021226335627337295,1.3614261388778686,4.24065097173055,0.005109799536632901,0.05711618607553343,0.4489264835913976,-0.06604156643152237,1.1944639682769775,0.99560546875,0.00015136435200000003,0.0050454784,-0.005108085926622152,0.9949180483818054,5,30,False,0.009496231563389301,452.43055084246095,3891.623649128829,693.6980021563504,156.85125094486284,1174.2656624189694,-16.99687873434929,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.6666666666666665,2.3333333333333335,0.0,0.0,1.0,600.0,-16.99687873434929
1345,2754560,-0.0002101744447524349,0.9775982946157455,4.241771173477173,0.002520568463825571,0.014168176066596061,0.43815404425064725,0.1107771173119545,1.011274814605713,0.9900716145833334,0.00015125376,0.005041792,-0.004969081375747919,0.995055079460144,5,30,False,0.005691920407116413,452.43228815365984,3895.262945712966,694.1924400533171,156.96755601785844,1174.2656624189694,-15.28995038289213,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,3.0,0.0,0.0,1.0,600.0,-15.28995038289213
1346,2756608,-0.0008782912045717239,0.07237281054258346,4.242442639668782,0.001930369937326759,0.009309895833333333,0.417939493060112,0.028442537412047386,0.2776142954826355,1.0,0.00015114316800000002,0.0050381055999999995,-0.004409254528582096,0.9956122636795044,5,30,False,0.004191454499959946,452.44846688763135,3898.814568911126,694.6645340494142,157.103682341869,1174.2656624189694,-10.259961533878368,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.259961533878368
1347,2758656,-0.0021583626046776773,0.12972581535577773,4.243376223246257,0.004090609329675014,0.041731770833333334,0.5134932557741801,0.13858380913734436,0.39220350980758667,1.0,0.000151032576,0.0050344192,-0.004824267700314522,0.9952031970024109,5,30,False,0.006951645016670227,452.45854218671474,3902.3592821489146,695.1966126503685,157.23747059986636,1174.2656624189694,-10.297087078699633,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.297087078699633
1348,2760704,-0.004235103198637565,0.05104394461959601,4.241804504394532,0.004546188328337545,0.050390625,0.47440431267023087,0.10672983527183533,0.23307541012763977,1.0,0.000150921984,0.0050307328,-0.005153507925570011,0.9948737621307373,5,30,False,0.010296357795596123,452.4894084061059,3905.717563355807,695.6847056994593,157.34694150787254,1174.2656624189694,-10.304270883774734,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.304270883774734
1349,2762752,-0.0008166561368852854,0.24449501037597657,4.242730808258057,0.0021400431636720897,0.01416015625,0.4884348581234614,0.023086875677108765,0.5057323575019836,1.0,0.000150811392,0.0050270463999999996,-0.003966112621128559,0.9960542917251587,5,30,False,0.004895373247563839,452.5222074896408,3909.0461253309622,696.1853178175079,157.46481079988007,1174.2656624189694,-10.149058760598137,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.149058760598137
1350,2764800,-0.0013615063391625882,0.09689835160970688,4.245004510879516,0.0030755484088634453,0.025325520833333334,0.45206404527028404,0.03421102836728096,0.3324023485183716,1.0,0.0001507008,0.005023359999999999,-0.00437078857794404,0.9956528544425964,5,30,False,0.005078208167105913,452.5490068453934,3912.391534808965,696.7482728295872,157.58344677687273,1174.2656624189694,-10.249490872298338,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.249490872298338
1351,2766848,-0.0017991409171372653,0.1827811434864998,4.243049351374308,0.002991983042253802,0.029752604166666665,0.47103315194447837,0.06728247553110123,0.43234020471572876,1.0,0.000150590208,0.0050196736,-0.004542215261608362,0.9954845309257507,5,30,False,0.00746625941246748,452.5581217036343,3915.8888812138757,697.3109681096248,157.79035802886938,1174.2656624189694,-10.383604775418158,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.3333333333333335,0.0,0.0,1.0,600.0,-10.383604775418158
1352,2768896,-0.0020666932066281635,0.07705049328505993,4.243585936228434,0.0022720130063438168,0.014225260416666666,0.467432181040446,0.1165844202041626,0.2929169237613678,1.0,0.000150479616,0.0050159872,-0.004272609017789364,0.995753288269043,5,30,False,0.004955959971994162,452.57909943160723,3919.283512887836,697.8928177377529,157.90235147486965,1174.2656624189694,-10.307816168010277,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.307816168010277
1353,2770944,-0.0022979952472572526,1.7574774026870728,4.243589735031128,0.003997433043696219,0.03736867407957713,0.4506664231419563,-0.16524049639701843,1.336996078491211,0.9991861979166666,0.00015036902399999998,0.005012300799999999,-0.004825533367693424,0.9952074289321899,5,30,False,0.006390448193997145,452.61942566563516,3922.497475190976,698.4036694357492,158.00348090587067,1174.2656624189694,-10.17787333086535,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,0.0,0.0,1.0,600.0,-10.17787333086535
1354,2772992,-0.0019745821181762343,0.1301373913884163,4.241062068939209,0.004870532900202799,0.04656428371866544,0.5468671927849452,0.06361531466245651,0.35724836587905884,0.9583333333333334,0.000150258432,0.005008614399999999,-0.005574946757405996,0.9944674968719482,5,30,False,0.009294993244111538,452.6614097401235,3925.71755396988,698.8794690889772,158.1159863848734,1174.2656624189694,-10.334290928262817,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.334290928262817
1355,2775040,-0.0014173847157508135,0.07425037436187268,4.238591225941976,0.0033388615519461,0.027129076413499813,0.5194045344988505,0.14896172285079956,0.28820154070854187,0.9583333333333334,0.00015014784000000003,0.0050049280000000005,-0.00681681465357542,0.9932355880737305,5,30,False,0.006709699984639883,452.70488546156713,3928.872929078847,699.3580513589841,158.23766894487198,1174.2656624189694,-10.334719196180231,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.334719196180231
1356,2777088,-0.0015770924626849591,3.1211268663406373,4.2365438143412275,0.002637622160873813,0.023004333368347337,0.4659024000167847,-0.22025705873966217,1.8040484189987183,0.9817708333333334,0.000150037248,0.0050012416,-0.0063056377694010735,0.9937441349029541,5,30,False,0.00596955418586731,452.734597057904,3932.2405911697715,699.8445241690206,158.3548535048758,1174.2656624189694,-23.563512843307837,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,2.3333333333333335,3.0,0.0,0.0,1.0,600.0,-23.563512843307837
1357,2779136,-0.003846569533030001,1.8666046023368836,4.239209706966694,0.00756966441267806,0.06680689377781864,0.4166308096968211,-0.12094712257385254,1.3922336101531982,0.9715169270833334,0.00014992665600000002,0.0049975552,-0.005405910313129425,0.9946357011795044,5,26,True,0.024022769182920456,452.770079822108,3935.5341599668172,700.3380701379356,158.46264485687425,1174.2656624189694,-20.091548009774897,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.5,2.5,0.0,0.0,1.0,600.0,-20.091548009774897
1358,2781184,-0.003519537253305316,1.42213876247406,4.240967019399007,0.004905033041619097,0.058087921064967914,0.4402550322314103,0.04709003493189812,1.255048394203186,0.9925130208333334,0.000149816064,0.0049938688,-0.005202779546380043,0.9948368072509766,5,30,False,0.009066116064786911,452.7891633456145,3939.039529857706,700.8275657219056,158.57989219087176,1174.2656624189694,-16.86622606333943,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.6666666666666665,3.0,0.0,0.0,1.0,600.0,-16.86622606333943
1359,2783232,-0.0018236085248645394,1.513344168663025,4.241867287953695,0.0036008449371309165,0.036836751457303765,0.3510804618398348,0.06135048717260361,1.2971444129943848,0.982421875,0.00014970547200000002,0.004990182399999999,-0.00465507572516799,0.9953773021697998,5,30,False,0.007075923960655928,452.83527013697665,3942.2341056738514,701.2772836807853,158.69500442587014,1174.2656624189694,-10.324936467083717,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.324936467083717
1360,2785280,-0.001296982184430817,0.21129602193832397,4.243632173538208,0.003564154507572918,0.03448996325799574,0.5200500910480818,0.20079505443572998,0.5179989337921143,0.9583333333333334,0.00014959488,0.004986496,-0.004037184175103903,0.995987057685852,5,30,False,0.00765859242528677,452.8729108568031,3945.489303754832,701.7754696908378,158.807596957864,1174.2656624189694,-10.298832766496616,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.298832766496616
1361,2787328,-0.002885446002862106,0.1936252161860466,4.244517103830973,0.003975629863086431,0.03687495334694783,0.48516994615395864,0.16359011828899384,0.4369264245033264,0.9716796875,0.000149484288,0.0049828096,-0.004439141601324081,0.9955861568450928,5,30,False,0.006583633832633495,452.909775162913,3948.750624268796,702.2621855018369,158.91839059986523,1174.2656624189694,-15.202212582656443,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,3.0,0.0,0.0,1.0,600.0,-15.202212582656443
1362,2789376,-0.0019926464029898245,0.07115756645798683,4.242283693949381,0.002808648852321009,0.020670572916666668,0.5600153783957164,0.17416934669017792,0.3102409243583679,1.0,0.000149373696,0.004979123199999999,-0.005354425869882107,0.9946801662445068,5,30,False,0.004878360312432051,452.9708974193641,3951.738501613727,702.7206199538923,159.0248150418629,1174.2656624189694,-10.047722210871598,nan,nan,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.047722210871598
1363,2791424,-0.0020852215122431515,2.5017972588539124,4.2393191655476885,0.002757424762057307,0.025227826616416375,0.4265085553129514,-0.054426468908786774,1.6342297792434692,0.9934895833333334,0.000149263104,0.004975436799999999,-0.006115518044680357,0.993928849697113,5,30,False,0.005982649512588978,453.0336939546304,3954.6979671367735,703.1748565809394,159.14033715786354,1174.2656624189694,-10.34701350957524,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.34701350957524
1364,2793472,-0.005137537803966552,0.07883117944002152,4.238422807057699,0.005001209941373504,0.061944274914761385,0.5098060145974159,0.06618625670671463,0.29778623580932617,0.9990234375,0.00014915251199999998,0.004971750399999999,-0.006045097019523382,0.9940025210380554,5,30,False,0.012343119829893112,453.0846586858711,3957.795056433708,703.6366119459562,159.2503401748545,1174.2656624189694,-16.51365696836715,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,2.6,0.2,0.0,1.0,600.0,-16.51365696836715
1365,2795520,-0.0022054797021458703,1.1541247367858887,4.239565753936768,0.004521790004589003,0.04692233344151949,0.3889166533946991,0.020160498097538948,1.1307326555252075,0.9606119791666666,0.00014904192,0.0049680639999999995,-0.005324062891304493,0.9947160482406616,5,30,False,0.00960454624146223,453.1383352660334,3960.8806563207327,704.091513396037,159.35518203585525,1174.2656624189694,-10.235550918654553,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.235550918654553
1366,2797568,-0.00250410174485296,3.068431258201599,4.241943279902141,0.004164360170225242,0.04487708737530435,0.4923697898785273,-0.22474683821201324,1.8790477514266968,0.9296875,0.00014893132799999998,0.004964377599999999,-0.004544321447610855,0.9954864978790283,5,30,False,0.009050914086401463,453.183603663748,3964.04415582589,704.5692140961182,159.47400002686481,1174.2656624189694,-10.35084263281351,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.35084263281351
1367,2799616,-0.0023423507896950468,1.405304193496704,4.243633651733399,0.003346509109567819,0.03386986105081936,0.4464860916137695,-0.023112807422876358,1.2915468215942383,0.904296875,0.00014882073600000002,0.0049606912,-0.0044499607756733894,0.9955765008926392,5,30,False,0.006347730755805969,453.2342167907988,3967.1416490178963,705.0451333160163,159.57845135586103,1174.2656624189694,-15.310903496249011,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,3.0,0.0,0.0,1.0,600.0,-15.310903496249011
1368,2801664,-0.003021174785681069,4.160041069984436,4.2440208752950035,0.006315553604012317,0.08467174645047634,0.5039885610342025,-0.2459169328212738,2.1915171146392822,0.8103841145833334,0.00014871014400000003,0.0049570048,-0.003999058157205582,0.9960248470306396,5,30,False,0.011795537546277046,453.30081762524344,3969.9887343828304,705.5311994672229,159.68106055285898,1174.2656624189694,-20.294240509997053,nan,nan,60,0.0,0.0,0.0,0.0,1.0,0.0,0.5666666666666667,2.3666666666666667,2.8,0.03333333333333333,nan,1.0,600.0,nan
1369,2803712,-0.00558961332620432,13.1392991065979,4.245145765940348,0.006485164276732055,0.08313558351558943,0.4366233254472415,-0.039867252111434937,3.586439847946167,0.83154296875,0.000148599552,0.0049533184,-0.0038336783181875944,0.9961874485015869,5,30,False,0.01300573255866766,448.7146866005708,3972.960514055885,705.9845781122567,159.78208927785454,1238.3417620309774,-44.95265197021433,nan,nan,2,0.0,0.5,0.0,0.5,0.5,0.0,1.5,1.5,3.0,0.0,0.0,0.5,330.0,-44.95265197021433
1370,2805760,-0.0017104629242870337,1.3642010927200316,4.244756746292114,0.00294694483436763,0.028178829684232673,0.49605752527713776,-0.03129797801375389,1.2414448261260986,0.9186197916666666,0.00014848896000000002,0.004949632,-0.004310202784836292,0.9957119822502136,5,30,False,0.0072350045666098595,448.76801725816796,3976.087257093779,706.43686467933,159.89113998186076,1238.3417620309774,-30.179767244584657,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,600.0,-30.179767244584657
1371,2807808,-0.0021123605237031978,2.4036359190940857,4.242829243342082,0.002885141725118719,0.029487900249660016,0.4097711071372032,0.3338291049003601,1.7074862718582153,0.9378255208333334,0.000148378368,0.0049459455999999995,-0.0051209027878940105,0.9949078559875488,5,30,False,0.006707046180963516,448.81483488462123,3979.220649791794,706.9733467993647,159.99436973086267,1238.3417620309774,-14.418722507929123,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.2,2.8,2.6,0.0,0.0,1.0,600.0,-14.418722507929123
1372,2809856,-0.0022030996857210993,1.2046073138713838,4.242241859436035,0.005319896767401981,0.06757559058411668,0.46623025586207706,0.017949413508176804,1.1575442552566528,0.9300130208333334,0.000148267776,0.004942259199999999,-0.0043217833153903484,0.9957054853439331,5,30,False,0.012645049020648003,448.8486525813694,3982.4871998699236,707.5682853533217,160.0967413088656,1238.3417620309774,-16.95443132831811,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.6666666666666665,3.0,0.0,0.0,1.0,600.0,-16.95443132831811
1373,2811904,-0.004020784442157795,3.6382205963134764,4.244406207402547,0.0049033653142611655,0.05694838604346539,0.43393618365128833,-0.2082602083683014,2.0073060989379883,0.92431640625,0.000148157184,0.0049385728,-0.004131498746573925,0.995891273021698,5,30,False,0.007770157419145107,448.8865902099237,3985.789793928867,708.0459192174458,160.21364980687213,1238.3417620309774,-15.346225525738873,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,3.0,0.0,0.0,1.0,600.0,-15.346225525738873
1374,2813952,-0.0014502978728463253,1.494568556547165,4.244804382324219,0.003314214569270864,0.028589257722099623,0.4685597111781438,0.1599971204996109,1.3142989873886108,0.8779296875,0.000148046592,0.0049348864,-0.003691143123432994,0.9963244199752808,5,30,False,0.006297549232840538,448.9478953030831,3988.738408512858,708.5257287855347,160.35210847987037,1238.3417620309774,-15.26242417561025,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,2.5,0.0,0.0,1.0,600.0,-15.26242417561025
1375,2816000,-0.0024170972135228413,1.7600289940834046,4.247344223658244,0.0033037146837463873,0.02866615040693432,0.49529257069031396,0.19964022934436798,1.3964531421661377,0.8751627604166666,0.000147936,0.004931199999999999,-0.002756701549515128,0.9972543716430664,5,30,False,0.0071432883851230145,448.9955264064861,3991.927572181856,708.968602515466,160.48241120287275,1238.3417620309774,-17.196761395431547,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.6666666666666665,2.3333333333333335,0.0,0.0,1.0,600.0,-17.196761395431547
1376,2818048,-0.0023276076244655997,0.35869117081165314,4.248694181442261,0.0033206551170405457,0.027775391315420467,0.4784290303786596,0.2068876326084137,0.6865956783294678,0.9130859375,0.000147825408,0.004927513599999999,-0.00279616704210639,0.9972137212753296,5,30,False,0.0063798995688557625,449.02852056196656,3995.1898634317768,709.5212144723773,160.60753690787533,1238.3417620309774,-23.20269902568873,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,2.5,0.0,0.5,1.0,600.0,-23.20269902568873
1377,2820096,-0.0018962924363828885,0.29150386452674865,4.2478320598602295,0.003628208171423027,0.03482158789799238,0.4844735751549403,0.13946504890918732,0.6865386962890625,0.9552408854166666,0.00014771481599999998,0.004923827199999999,-0.003411677200347185,0.9965974688529968,5,30,False,0.006792245898395777,449.05167002458006,3998.6986209726165,709.9758307294396,160.73904703687003,1238.3417620309774,-17.006177821771416,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.6666666666666665,3.0,0.0,0.0,1.0,600.0,-17.006177821771416
1378,2822144,-0.004081839392893016,0.3886107444763184,4.245997587839763,0.0040966589324964294,0.04534579421160743,0.46592425803343457,0.1333816945552826,0.7401077747344971,0.9964192708333334,0.00014760422400000002,0.0049201408,-0.003879433497786522,0.9961292147636414,5,30,False,0.010227488353848457,449.09136485048634,4001.9370930085424,710.5040677845827,160.83197718288284,1238.3417620309774,-14.33972400684288,nan,nan,5,0.0,0.0,0.0,0.0,1.0,0.0,0.2,2.8,2.6,0.0,0.0,1.0,600.0,-14.33972400684288
1379,2824192,-0.002330073683212201,0.20661355257034303,4.246055587132772,0.003866563943059494,0.03802083333333333,0.4288534606496493,0.12082654237747192,0.5469179153442383,1.0,0.000147493632,0.0049164544,-0.003048368263989687,0.9969587326049805,5,30,False,0.007764686364680529,449.1550589083172,4004.8587998245202,711.0230120973429,160.92993999487953,1238.3417620309774,-10.328390369791729,nan,nan,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-10.328390369791729
1380,2826240,-0.0020182575564831494,3.598243236541748,4.247517029444377,0.0047997850292218775,0.0550554934112976,0.48331590195496876,-0.28520137071609497,1.9080723524093628,0.9928385416666666,0.00014738304,0.004912768,-0.003270896151661873,0.9967374205589294,5,30,False,0.009101486764848232,449.22653105128927,4007.637853139371,711.5552721943677,161.0338807778753,1238.3417620309774,-15.226365037016649,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,2.5,0.0,0.0,1.0,600.0,-15.226365037016649
1381,2828288,-0.002987548584739367,1.1551060140132905,4.246355517705282,0.0048080767135000235,0.05327259925349305,0.46897695064544676,-0.0747169628739357,1.1350739002227783,0.9176432291666666,0.000147272448,0.004909081599999999,-0.0037160448264330626,0.996294379234314,5,30,False,0.0075989034958183765,449.3299554893495,4009.9590379543224,712.1052861965145,161.13215452886652,1238.3417620309774,-10.340152276177832,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,0.0,0.0,1.0,600.0,-10.340152276177832
1382,2830336,-0.002172034024260938,0.19458126723766328,4.245734198888143,0.0031505124545689136,0.026870545624600103,0.4762048160036405,0.07240424305200577,0.5065092444419861,0.9166666666666666,0.000147161856,0.0049053952,-0.003680465742945671,0.9963297247886658,5,30,False,0.005862095858901739,449.4436653860085,4012.1997432302887,712.6017077164579,161.23040207587474,1238.3417620309774,-10.367329451276419,nan,nan,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,600.0,-10.367329451276419
