update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
1392,2850816,-0.0025606919623290497,2.2363358974456786,6.7972191651662195,0.003998018579053072,0.021882364778624225,0.17094422976175944,-0.040606290102005005,1.479635238647461,0.8170572916666666,512.7954245692882,3543.051408068335,594.8588627484205,171.59971594490344,1111.1296019360234,5,0.0,0.2,0.0,0.2,0.8,0.0,1.6,1.2,2.8,0.0,0.2,0.8,563.0,-32.08366710199043
1393,2852864,-0.0011200831008409296,1.4440410614013672,6.800302505493164,0.00584492135385517,0.029501175810582935,0.17300362313787143,-0.032879915088415146,1.2294477224349976,0.94677734375,512.8106725917604,3546.1748475822606,595.312463017428,171.72443934190233,1111.1296019360234,2,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,3.0,0.0,0.0,1.0,600.0,-28.855000065406784
1394,2854912,-0.002987668277637567,2.854291844367981,6.805745077133179,0.005146573964642205,0.04010543890763074,0.1938935617605845,-0.13632546365261078,1.702248215675354,0.8777669270833334,512.8268500904422,3549.28477759425,595.7612202093442,171.84977823490044,1111.1296019360234,6,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,0.0,0.6666666666666666,553.8333333333334,-25.994305721794564
1395,2856960,-0.0010433734045363964,2.022093415260315,6.814852650960287,0.004571706177375745,0.015151095980157455,0.2153739298383395,-0.11675724387168884,1.4402105808258057,0.8045247395833334,512.9030594808247,3551.8093394741154,596.1703357863444,171.97956015589443,1111.1296019360234,2,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,526.0,-36.19500005012378
1396,2859008,0.00175578185201933,1.9998652338981628,6.818905512491862,0.0172341038492353,0.01794435827371975,0.17545805449287097,0.047136519104242325,1.3836617469787598,0.8419596354166666,512.9734954520046,3554.4194230770736,596.5637633132283,172.09521998489072,1111.1296019360234,5,0.0,0.4,0.0,0.6,0.4,0.0,1.6,1.0,2.2,0.0,0.4,0.4,518.8,-28.567000140063463
1397,2861056,-0.00040875811828300357,3.0932554721832277,6.819255542755127,0.019042676312771314,0.024731835598746935,0.18999623035391172,-0.3656388521194458,1.7880314588546753,0.8746744791666666,513.0272115622433,3557.1098350910834,597.0380169582422,172.21579638189723,1111.1296019360234,5,0.0,0.6,0.0,0.8,0.2,0.0,2.4,0.2,2.4,0.2,0.2,0.2,467.4,-28.93250003308058
1398,2863104,-0.00021392019116319715,2.1681430101394654,6.823567120234172,0.007229600850647936,0.033481163616913064,0.17510561471184094,-0.03894836828112602,1.490296483039856,0.7765299479166666,513.1019164948113,3559.598793971025,597.4979738821639,172.3305706658939,1111.1296019360234,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,2.3333333333333335,0.6666666666666666,3.0,0.0,0.0,0.6666666666666666,537.0,-38.9808339853771
1399,2865152,0.010402770835207775,1.8162567615509033,6.8240808010101315,0.015095624457656717,0.06059503781919678,0.3551813301940759,-0.11175990849733353,1.3171665668487549,0.88671875,513.1555084880113,3562.3371395309878,597.9314260412139,172.4499432388984,1111.1296019360234,5,0.0,0.2,0.2,0.4,0.4,0.0,1.4,1.2,1.8,0.0,0.4,0.4,436.6,-23.22016682019457
1400,2867200,-0.0017732440785039217,2.7948547840118407,6.819820340474447,0.01210536944854539,0.0415453086917599,0.18209658786654473,-0.29543641209602356,1.7430278062820435,0.76220703125,513.2222048194761,3564.9413744399862,598.3622886081939,172.56778801789187,1111.1296019360234,2,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.5,2.5,0.0,0.5,0.5,514.5,-25.150833243504167
1401,2869248,0.001304377627093345,2.2956029176712036,6.822634077072143,0.00957894912668659,0.0357582915496702,0.19947195947170257,-0.12847928702831268,1.4853473901748657,0.80859375,513.2764727507865,3567.661573906007,598.7892135382135,172.69326296089275,1111.1296019360234,8,0.0,0.625,0.0,0.875,0.125,0.0,2.5,0.25,2.75,0.0,0.25,0.125,498.75,-36.62739619251806
1402,2871296,-0.000773557370606189,2.4342975854873656,6.823399035135905,0.011509671932435595,0.04427115747239441,0.17049255644281705,-0.1519758403301239,1.5702476501464844,0.8455403645833334,513.3339462902107,3570.3415738600233,599.213753446209,172.8172822248889,1111.1296019360234,3,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0,0.6666666666666666,0.0,348.0,-30.94166669808328
1403,2873344,-0.00032374556224870805,1.707948911190033,6.827616882324219,0.008896472027602915,0.028502037515863776,0.17247077350815138,0.47651201486587524,1.2361348867416382,0.8562825520833334,513.3811342109141,3573.124795722986,599.6549492202685,172.9483544788891,1111.1296019360234,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,2.0,3.0,0.25,0.0,1.0,600.0,-15.941250208183192
1404,2875392,-0.002098531916271895,3.2391183376312256,6.83057975769043,0.020815332770871463,0.029607971870185188,0.1961190807322661,-0.21317897737026215,1.964660882949829,0.7835286458333334,513.4444767023463,3575.781258247953,600.0665325132286,173.07121384489437,1111.1296019360234,2,0.0,0.5,0.0,0.5,0.5,0.0,2.0,1.0,3.0,0.0,0.0,0.5,559.5,-26.78250023489818
1405,2877440,-0.0018029988820975026,2.035046136379242,6.833937390645345,0.005935806546282644,0.025003042871442935,0.1836839161813259,-0.006976359058171511,1.4718339443206787,0.6689453125,513.5249809075335,3578.2457139548715,600.4811743592581,173.18824507089448,1111.1296019360234,5,0.0,0.4,0.0,0.4,0.6,0.0,1.6,1.2,2.8,0.0,0.2,0.6,594.4,-36.29200072027743
1406,2879488,-0.0011214280394293988,2.1002639532089233,6.83594586054484,0.028217107259357967,0.03063775720850875,0.18905990148584048,0.2062419205904007,1.4514727592468262,0.87353515625,513.5726452949204,3581.0555907478993,600.918777979241,173.2977465268923,1111.1296019360234,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,3.0,0.0,0.6666666666666666,0.6666666666666666,522.3333333333334,-35.35083390430858
1407,2881536,-0.001661761539677779,2.786538338661194,6.84005004564921,0.04732269276670801,0.0111449172332262,0.1708855425318082,-0.037257369607686996,1.7700388431549072,0.7687174479166666,513.6385306948915,3583.668427361874,601.3409830611126,173.41211201889382,1111.1296019360234,4,0.0,0.75,0.0,0.75,0.25,0.0,2.75,0.25,3.0,0.0,0.0,0.25,490.75,-31.274375051492825
1408,2883584,-0.0014799295478345206,1.9467787623405457,6.844475142161051,0.1539597678560919,0.040178465719024344,0.20598888372381527,0.2314763069152832,1.3768943548202515,0.7794596354166666,513.7256143589265,3586.0500912178977,601.7656790561232,173.52688215089438,1111.1296019360234,4,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.25,2.75,0.0,0.25,1.0,600.0,-27.07937535957899
1409,2885632,-0.0020453436988949153,2.7660958766937256,6.8481948216756185,0.007009752597271776,0.013533589042102298,0.1881707782546679,-0.21137474477291107,1.564466953277588,0.8098958333333334,513.8048344192864,3588.5479314699332,602.162378989131,173.64474125489505,1111.1296019360234,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,2.0,0.0,0.3333333333333333,0.3333333333333333,527.0,-37.16944467586776
1410,2887680,-0.0019942673738114537,2.4673959732055666,6.854677232106527,0.007187913994130213,0.02679250456082324,0.18328986391425134,-0.19742274284362793,1.5455291271209717,0.8077799479166666,513.8564902263497,3591.28679073495,602.5914529411675,173.77366334889666,1111.1296019360234,5,0.0,0.6,0.0,0.6,0.4,0.0,2.4,0.4,2.4,0.0,0.2,0.4,495.6,-33.736500290036204
1411,2889728,-0.0022357539040967823,2.640055012702942,6.856762297948202,0.013001666259757865,0.02454444414470345,0.1890496884783109,0.02245044708251953,1.639449119567871,0.8040364583333334,513.9186443183951,3593.940824518977,603.0109235702257,173.8886559718958,1111.1296019360234,3,0.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,1.3333333333333333,3.0,0.0,0.0,1.0,600.0,-21.63333349954337
1412,2891776,0.0016055493867800882,1.4541455626487731,6.856387758255005,0.010956451110541821,0.03788314014673233,0.2163986658056577,-0.007726858835667372,1.2153071165084839,0.740234375,513.983011538429,3596.5862711269656,603.4173566532336,174.0085185578937,1111.1296019360234,4,0.0,0.25,0.0,0.25,0.75,0.0,2.0,1.0,3.0,0.0,0.0,0.75,561.0,-32.557708881096914
1413,2893824,-0.003007279165710012,2.502130961418152,6.857815567652384,0.07772334273516511,0.05845465091212342,0.19666159351666768,0.11776988208293915,1.6019446849822998,0.8391927083333334,514.0552159589223,3599.0971369560066,603.8513634932824,174.14184563589515,1111.1296019360234,2,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,2.0,0.0,0.0,1.0,600.0,-24.658750152913854
1414,2895872,-0.003255807606547023,1.4279457688331605,6.860395415623983,0.013865573583946874,0.054708462790586054,0.19965003778537113,-0.027037661522626877,1.2020440101623535,0.7312825520833334,514.1320162840782,3601.582304860007,604.2714912902666,174.26490262789594,1111.1296019360234,5,0.0,0.2,0.0,0.2,0.8,0.0,1.4,1.2,2.6,0.0,0.4,0.8,564.4,-26.46216673627496
1415,2897920,-0.003239482887632524,2.318059802055359,6.864019123713176,0.017913042497821153,0.051189967601870494,0.17507683510581654,0.13252012431621552,1.6153794527053833,0.8230794270833334,514.1883035706669,3604.2925345860713,604.6924270572563,174.3863536098943,1111.1296019360234,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,1.0,600.0,-32.47527848246197
1416,2899968,0.0002457633032463491,1.4279601454734803,6.862726306915283,0.06218897902096311,0.026429315842688084,0.2062792291243871,0.38898390531539917,1.2992455959320068,0.82666015625,514.248720757212,3606.9592901730357,605.1204485382841,174.50568578289676,1111.1296019360234,4,0.0,0.0,0.0,0.0,1.0,0.0,0.25,2.75,2.5,0.0,0.0,1.0,600.0,-11.749375143670477
1417,2902016,0.002636427357113765,0.8426960170269012,6.859219535191854,0.01832783835319181,0.03171514798887074,0.17686035012205442,0.2735902965068817,0.8233928680419922,0.92138671875,514.2967331003704,3609.783386259056,605.5175697803425,174.62480762689665,1111.1296019360234,60,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.08333333333333333,1.05,0.8666666666666667,2.683333333333333,0.95,nan,0.8166666666666667,542.9,nan
1418,2904064,-0.001151797811811169,0.8939078390598297,6.8532401402791345,0.05796579178665221,0.0488572178563724,0.17745086227854093,0.7328354120254517,0.8776528239250183,0.9293619791666666,510.0076333953881,3612.7047813199315,605.9668474203427,174.74634322689963,1158.9694446810245,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.25,2.75,0.0,0.25,1.0,600.0,-15.316666770260781
1419,2906112,0.01102624178941672,2.4512213468551636,6.843063640594482,0.06255482072010636,0.04028366149092714,0.25901441474755604,0.07687569409608841,1.603273630142212,0.8929036458333334,510.04323563370434,3615.66060647399,606.3925218473305,174.8674756078981,1158.9694446810245,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.3333333333333335,0.0,0.0,1.0,600.0,-11.317777724936604
1420,2908160,0.0034189383926180503,4.964415168762207,6.834859784444173,0.02727696569248413,0.02774937937501818,0.20672415072719255,-0.34079214930534363,2.3608529567718506,0.837890625,510.10401003538647,3618.3811268610734,606.7849135553915,174.98558516590128,1158.9694446810245,4,0.0,0.0,0.0,0.25,0.75,0.0,0.75,0.75,1.75,0.25,1.25,0.5,405.75,-29.57500013196841
1421,2910208,0.0008435076219029724,1.4211669445037842,6.834452438354492,0.024520106298465787,0.05175486842247968,0.20490393688281378,0.10931951552629471,1.2189635038375854,0.8196614583333334,510.1706179498418,3621.027529996143,607.1844062904202,175.10477377090137,1158.9694446810245,5,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.8,3.0,0.0,0.0,1.0,600.0,-23.010500401444734
1422,2912256,-0.0017256961805590739,0.5709055066108704,6.840047407150268,0.013958064618054777,0.033187109511345625,0.1666013702750206,0.13144968450069427,0.6877231001853943,0.900390625,510.22069005120386,3623.842046850128,607.5969879004624,175.22726841989788,1158.9694446810245,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5,2.5,0.0,0.5,1.0,600.0,-31.667917064391077
1423,2914304,0.01402448308217572,1.509204089641571,6.840382258097331,0.03416490108356811,0.06527005021926016,0.3724782613416513,0.002477169968187809,1.3139969110488892,0.9069010416666666,510.2669937249222,3626.6349813681736,608.0546930015771,175.34709984789515,1158.9694446810245,5,0.0,0.0,0.2,0.0,0.8,0.0,0.0,2.6,1.8,0.0,0.4,0.8,491.2,-14.704000189155341
1424,2916352,0.004073594106982151,1.8280791878700255,6.833684921264648,0.018548354471568017,0.039021059917286036,0.22636792386571566,0.0553516149520874,1.4934203624725342,0.8527018229166666,510.3222450899732,3629.372404979258,608.4894323925691,175.4575149358934,1158.9694446810245,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.6666666666666665,3.0,0.0,0.0,1.0,600.0,-20.27750002189229
1425,2918400,-0.00035208604919413725,0.6210024058818817,6.830102475484212,0.003670000251925861,0.013513110158964992,0.16172736311952274,0.07231499999761581,0.7848612070083618,0.8523763020833334,510.3804521941361,3632.036470315201,608.9467046816062,175.58676030889183,1158.9694446810245,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.3333333333333333,1.0,600.0,-20.287777814703684
1426,2920448,-0.0021946839968829106,1.2926899671554566,6.83196652730306,0.00786967596844382,0.034475281337896985,0.1786529359718164,-0.014469326473772526,1.178077220916748,0.9158528645833334,510.44785800785775,3634.639705240239,609.3653598276287,175.70868942989182,1158.9694446810245,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25,1.75,0.0,0.75,1.0,600.0,-30.496875657700002
1427,2922496,-0.0033428337512305005,4.560315561294556,6.840774647394816,0.07305118112611429,0.05614626581470172,0.18184152940909068,-0.5479344129562378,2.2266178131103516,0.80810546875,510.5260777664277,3637.15234286325,609.7689469776669,175.82360796788998,1158.9694446810245,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.3333333333333335,0.0,0.0,1.0,600.0,-28.61166704058026
1428,2924544,-0.0027319236968954405,3.5799002408981324,6.846938133239746,0.011309308519897362,0.0482776321315517,0.19753141154845555,-0.20370495319366455,2.1061923503875732,0.736328125,510.60342951332154,3639.6570511512473,610.1765942417405,175.94458542989014,1158.9694446810245,4,0.0,0.0,0.0,0.25,0.75,0.0,1.0,1.25,2.5,0.25,0.5,0.75,593.25,-34.08166706422344
1429,2926592,-0.00255572022870183,1.2230589985847473,6.854247967402141,0.009103435650467872,0.040922633023001254,0.16997475773096085,0.1254623979330063,1.0275874137878418,0.8870442708333334,510.6387661905591,3642.5525919512875,610.6446749667448,176.07850030288682,1158.9694446810245,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,2.6666666666666665,0.0,1.6666666666666667,1.0,600.0,-50.06666769956549
1430,2928640,0.003451395255009023,3.3667136907577513,6.859301805496216,0.010760187737954159,0.026496201450936497,0.19263057336211203,-0.09472004324197769,1.908595323562622,0.8883463541666666,510.69270338323986,3645.2472945003756,611.1140034408163,176.1982741808897,1158.9694446810245,4,0.0,0.0,0.0,0.0,1.0,0.0,0.75,2.25,3.0,0.0,0.0,1.0,600.0,-30.853750285576098
1431,2930688,0.001033208138687769,0.6862017989158631,6.851309235890707,0.009983525320421904,0.03007607915593932,0.1577451005578041,0.3475218415260315,0.8006600141525269,0.875,510.7422687806158,3647.9765919194106,611.5982396608306,176.32295967289247,1158.9694446810245,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-17.76999986730516
1432,2932736,0.0012390588216173151,1.3812804102897644,6.847618420918782,0.015005870782018368,0.02232056817350288,0.17313397998611132,0.06921252608299255,1.163751244544983,0.92041015625,510.7821261826773,3650.773244898439,612.0887283967822,176.4770077278954,1158.9694446810245,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,0.0,1.5,1.0,600.0,-37.72500090301037
1433,2934784,-0.0009189410833641886,1.6197390913963319,6.8454769929250086,0.017358383734244854,0.04238842255435884,0.19263584266106287,0.3196786344051361,1.4360921382904053,0.8948567708333334,510.8527679353523,3653.3376762094485,612.5035855427559,176.59616036988882,1158.9694446810245,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.6,0.0,0.0,1.0,600.0,-18.659333606250584
1434,2936832,0.0018774080400665602,0.8501707136631012,6.846802838643392,0.010163196845678613,0.029266035296798994,0.19825299109021824,-0.16491660475730896,0.9440686106681824,0.8387044270833334,510.94139721253987,3655.690459800375,612.9336512117588,176.71430219488684,1158.9694446810245,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.0,2.3333333333333335,0.0,0.6666666666666666,1.0,600.0,-26.98083365553369
1435,2938880,-0.0011117269285023212,1.9678032517433166,6.845309162139893,0.007110039901454002,0.015329446787169824,0.15848983774582545,-0.05327106639742851,1.3409656286239624,0.8821614583333334,511.0087589485834,3658.3274715893567,613.3151704917909,176.8364932298864,1158.9694446810245,5,0.0,0.0,0.0,0.2,0.8,0.0,0.0,2.2,2.2,0.0,0.8,0.8,550.0,-25.021500326879323
1436,2940928,-0.0009532249920691053,1.0467787444591523,6.846267890930176,0.040437264359206894,0.03610445074737072,0.1859761546055476,0.02569296583533287,1.0596859455108643,0.9501953125,511.10204922144834,3660.6479642894483,613.7142681197874,176.9716784808843,1158.9694446810245,3,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2.3333333333333335,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,423.3333333333333,-20.06194456371789
1437,2942976,-0.0024693737669925515,1.0662719786167145,6.84616003036499,0.005952547851484269,0.035356619449642794,0.1821004033088684,-0.23608028888702393,1.09174644947052,0.9091796875,511.2067978736458,3662.8194014194887,614.1255530647395,177.09992761088506,1158.9694446810245,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,1.75,0.0,0.25,1.0,600.0,-26.07687568757683
1438,2945024,0.00013874802583207685,1.8151226043701172,6.848850647608439,0.02218569530620395,0.0077085259991387526,0.18716498116652172,0.1565135419368744,1.5107802152633667,0.81396484375,511.29265125805466,3665.1915005704504,614.556753089746,177.2174193218816,1158.9694446810245,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,1.75,0.0,0.25,1.0,600.0,-21.57583387498744
1439,2947072,-0.002614162644992272,2.0666347980499267,6.85366678237915,0.07624520758278473,0.0405005039802442,0.18138454779982566,-0.24399252235889435,1.599428415298462,0.7527669270833334,511.3836668543724,3667.5354656394775,614.9675853627268,177.34170839087892,1158.9694446810245,2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.5,0.5,1.5,0.5,481.5,-26.68250025017187
1440,2949120,-0.0019732655685705445,0.6898454487323761,6.856891520818075,0.025132176824263296,0.026788286329247058,0.16836107795437177,0.2896917462348938,0.7804470658302307,0.9142252604166666,511.4294455984538,3670.396481999356,615.3559434506897,177.46606557687483,1158.9694446810245,5,0.0,0.0,0.0,0.2,0.8,0.0,0.0,2.0,2.6,0.2,0.8,0.8,593.0,-29.938500379864127
1441,2951168,0.0116152048499013,1.8565393686294556,6.851178073883057,0.020762828136988296,0.02825307466943438,0.2559966936707497,-0.15820646286010742,1.4950546026229858,0.8636067708333334,511.4790670702894,3673.1509806063914,615.8074161426484,177.59330961087835,1158.9694446810245,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,600.0,-18.06583343958482
1442,2953216,0.00037560746228943267,2.704132652282715,6.846783431371053,0.008835842299352711,0.018128116242587568,0.18115819121400514,-0.24246709048748016,1.7455191612243652,0.8351236979166666,511.5389445366252,3675.865540446255,616.1912609076462,177.71247885288176,1158.9694446810245,5,0.0,0.0,0.0,0.2,0.8,0.0,0.0,2.2,2.4,0.2,0.6,0.8,595.8,-24.10200037397444
1443,2955264,-0.0017594827998739977,1.3639549136161804,6.853473567962647,0.0052534392297578355,0.026720430833908418,0.18600342373053233,0.1247432678937912,1.2289711236953735,0.7508138020833334,511.61617236814357,3678.352394642272,616.6141340106697,177.8330407818794,1158.9694446810245,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,2.5,0.0,0.5,1.0,600.0,-27.221666862489656
1444,2957312,-0.0014772720848365377,2.5369699001312256,6.863097365697225,0.0036377363590872846,0.011258473934140057,0.16597382326920826,0.02609623409807682,1.7234046459197998,0.7853190104166666,511.7221502968783,3680.5296728293397,617.0090465596659,177.95202070788218,1158.9694446810245,5,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.4,2.0,0.6,1.0,0.6,561.4,-24.338000309839845
1445,2959360,-0.001174312742902354,2.3524363040924072,6.866961081822713,0.010178648093521285,0.01511408508910487,0.19729017714659372,0.014113049954175949,1.664535403251648,0.7635091145833334,511.85168052945335,3682.5278499583364,617.3468684397012,178.0566208018863,1158.9694446810245,4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.25,2.0,0.75,1.0,0.5,550.5,-22.74583351612091
1446,2961408,0.0014061963530063318,0.8553025186061859,6.866420237223307,0.014253944267208378,0.0567962029017508,0.19628552173574765,0.44240331649780273,0.9394804835319519,0.7921549479166666,511.9856230518371,3684.451528141326,617.7057468366911,178.16708918988297,1158.9694446810245,4,0.0,0.0,0.0,0.25,0.75,0.0,0.0,2.0,1.75,0.25,0.75,0.75,534.25,-15.507291812682524
1447,2963456,-0.0024504317125926415,1.1568355083465576,6.862593269348144,0.008419653470627963,0.06623307426925748,0.20758711025118828,0.23449565470218658,1.1052227020263672,0.79931640625,512.1108981376317,3686.4666639953502,618.0661332436212,178.27961240488366,1158.9694446810245,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,535.6666666666666,-18.900000140070915
1448,2965504,0.0028510982481141883,0.8367225825786591,6.857980585098266,0.01516003204548421,0.06502375331086417,0.2037556365132332,0.13296079635620117,0.871113121509552,0.8658854166666666,512.2213188775509,3688.675786912383,618.4108915145844,178.38304416188475,1158.9694446810245,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,2.5,0.0,0.5,1.0,600.0,-15.325000187382102
1449,2967552,0.00935695164759333,2.6297619342803955,6.8541792869567875,0.0998858270002529,0.057457244799782835,0.24476967031757038,-0.19565461575984955,1.7325104475021362,0.8556315104166666,512.326080634351,3690.8712399904034,618.8017230596306,178.49003136688407,1158.9694446810245,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,2.1666666666666665,0.16666666666666666,0.5,1.0,600.0,-18.142500318586826
1450,2969600,-0.0024628655596946676,1.362527859210968,6.8510793050130205,0.048362535207221904,0.047966712616228806,0.18740510965387028,0.16957347095012665,1.1858850717544556,0.7766927083333334,512.4716500904624,3692.6350521103814,619.1876001256387,178.6019043718843,1158.9694446810245,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,2.0,1.0,1.0,0.3333333333333333,462.0,-20.0
1451,2971648,-0.0013658072838249305,0.9578513503074646,6.856934626897176,0.12681239126056124,0.036320634419098496,0.16503301709890367,0.33530622720718384,0.8738552927970886,0.8310546875,512.6067647799232,3694.555273219361,619.5377991566056,178.71004197787988,1158.9694446810245,2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,2.5,1.0,0.5,0.5,598.5,-15.0
1452,2973696,0.00038515837319816153,0.6432079374790192,6.86523331006368,0.01014947033302936,0.024529128630335132,0.17675202389558156,0.2775900065898895,0.7740532755851746,0.9246419270833334,512.7102608117215,3696.7924147012527,619.9075851956513,178.82336357787426,1158.9694446810245,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2,2.0,0.2,0.6,1.0,600.0,-14.580166806280612
1453,2975744,-0.0014197139491443523,5.183628702163697,6.873287105560303,0.00825695415842347,0.03408635877228031,0.17002574528257053,-0.4414132535457611,2.436922788619995,0.8181966145833334,512.8477999783248,3698.6491625463023,620.2883921416287,178.92808986987802,1158.9694446810245,4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.25,2.5,1.25,0.5,0.5,493.25,-18.48125003837049
1454,2977792,0.09408928709259877,3.715410304069519,6.874975426991781,0.06294226968699755,0.07566039583956202,0.9483447556694349,-0.11152715235948563,1.9187637567520142,0.908203125,512.9810776963018,3700.3868479292723,620.819942926646,179.0360203548771,1158.9694446810245,5,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,1.4,1.6,0.8,0.4,527.0,-33.34633342986926
1455,2979840,-0.0005566466716118157,4.3496918201446535,6.86858115196228,0.01860335748400151,0.016592140472494066,0.18614143754045168,-0.4926786422729492,2.156416893005371,0.8976236979166666,513.1359763844114,3702.0658600661845,621.1768322476419,179.1445467538797,1158.9694446810245,4,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.75,1.5,1.75,0.5,0.25,490.75,-30.624583543743938
1456,2981888,0.004282701620832085,2.2611085176467896,6.862873045603434,0.022242811558923374,0.04137289604792992,0.20690969551603,0.20091736316680908,1.4502907991409302,0.92919921875,513.2444177321246,3704.252363399217,621.5510397066464,179.24952084488177,1158.9694446810245,4,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.5,1.0,0.0,0.5,532.25,-28.739583434420638
1457,2983936,-0.0015765778254717589,1.721003007888794,6.861330874760946,0.013428779765187452,0.0433375343757992,0.17282087877392768,0.12130679190158844,1.310454249382019,0.9788411458333334,513.3434796284288,3706.5258860062895,621.9334235916467,179.363779008876,1158.9694446810245,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,411.6666666666667,-32.59277749899775
1458,2985984,0.002001825954175729,5.377849817276001,6.861844746271769,0.009352995338849724,0.02596761571864287,0.20356067965428035,-0.5048233866691589,2.3865718841552734,0.9186197916666666,513.4536977158705,3708.665012326266,622.3130148145792,179.48372353187733,1158.9694446810245,5,0.0,0.2,0.0,0.8,0.2,0.0,0.8,0.2,2.6,2.0,0.0,0.2,513.6,-34.90583335775882
1459,2988032,0.003931437531718984,1.7633650302886963,6.858412043253581,0.018227233094512484,0.03609872191057851,0.18136502181490263,0.04121876880526543,1.3968738317489624,0.908203125,513.5806569025722,3710.666613429319,622.6618528725667,179.58744771887723,1158.9694446810245,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,2.3333333333333335,2.0,0.0,0.3333333333333333,522.6666666666666,-23.571666637590777
1460,2990080,-0.0011756868955368797,2.7183745384216307,6.859945185979208,0.03705101676362877,0.024351105947668355,0.17693133130669594,-0.042515967041254044,1.5677273273468018,0.9197591145833334,513.6807450322516,3712.8701603863083,623.0906603495387,179.6962019508719,1158.9694446810245,5,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.8,2.2,1.6,0.4,0.4,490.4,-31.72666675131768
