env_steps,vector_steps,replay_size,critic_updates,actor_updates,environment_steps_per_second,update_calls_in_interval,critic_updates_in_interval,actor_updates_in_interval,target_updates_in_interval,critic1_loss_mean,critic2_loss_mean,q1_mean,q2_mean,target_q_mean,q1_q2_abs_gap_mean,td_error_abs_mean,critic1_grad_norm_pre_clip_mean,critic2_grad_norm_pre_clip_mean,critic1_grad_clipped_fraction,critic2_grad_clipped_fraction,critic1_loss_max,critic2_loss_max,q1_q2_abs_gap_max,td_error_abs_max,critic1_grad_norm_pre_clip_max,critic2_grad_norm_pre_clip_max,actor_loss_mean,sampled_log_prob_mean,deterministic_action_abs_mean,stochastic_action_abs_mean,action_saturation_fraction_mean,actor_grad_norm_pre_clip_mean,actor_grad_clipped_fraction,actor_loss_last,action_saturation_fraction_max,actor_grad_norm_pre_clip_max,completed_episodes,red_complete_elimination_success_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
536576,67072,536576,64573,32286,110.3500790455798,256,256,128,128,1.6440918737789616,1.6528315272880718,0.37963236575524206,0.37717286690667606,0.3840569227195374,0.3488346223020926,0.3909643031656742,88.46945720911026,88.78338489681482,1.0,1.0,5.8721723556518555,5.827154159545898,28.173728942871094,58.26642608642578,418.3133544921875,340.041015625,-0.4863978035755281,-1.5208123940974474,0.2301871152879411,0.498514255061442,0.008599510266706419,0.9127541698981076,0.0,-0.17394784092903137,0.012066365007541479,2.1494972705841064,3,0.0,0.0,0.6666666666666666,1.0,3.0,1.3333333333333333,0.0,0.3333333333333333,514.6666666666666,-69.48767581777065
538624,67328,538624,64829,32414,110.36714397233038,256,256,128,128,1.636616768897511,1.6588191840564832,0.38365212721146236,0.3843332359356282,0.3862852279780782,0.34805845422670245,0.38367110362742096,81.32392904907465,84.10319697111845,1.0,1.0,5.7432780265808105,5.537720680236816,29.120834350585938,58.09641647338867,367.3890075683594,269.26654052734375,-0.48518803405931976,-1.5116285337135196,0.23284626823346272,0.5005175199822129,0.008911411658590726,0.9623967118095607,0.0,-0.5311417579650879,0.012773474656882729,2.274097204208374,6,0.0,0.0,0.5,0.5,2.6666666666666665,2.0,0.0,0.3333333333333333,515.1666666666666,-87.08665324047115
540672,67584,540672,65085,32542,110.37401702005552,256,256,128,128,1.6991307538701221,1.701308179879561,0.376345979710095,0.38320608151479973,0.38290417991754566,0.34727732732426375,0.3890533283120021,79.67259671539068,81.10979397594929,1.0,1.0,6.438792705535889,6.332551956176758,37.89693069458008,73.77256774902344,334.2370300292969,385.6651611328125,-0.48289240743361006,-1.519746296107769,0.2298633850899626,0.4975621488266156,0.008294956470286894,0.8635912109166384,0.0,-0.47794920206069946,0.011165577342047931,1.7206385135650635,2,0.0,0.0,1.0,1.5,2.0,0.5,0.0,1.0,600.0,-43.91371001495281
542720,67840,542720,65341,32670,110.43121650789469,256,256,128,128,1.620452483650297,1.6189194895559922,0.3991795340716635,0.39322831042045436,0.4006362842301314,0.34652847063262016,0.38518170348834246,89.22295441478491,84.49785767495632,1.0,1.0,6.002508640289307,6.010903358459473,29.828258514404297,73.926513671875,301.12457275390625,318.818115234375,-0.4984559799002568,-1.5127432774752378,0.2306021633456924,0.4995177388380476,0.00883322368790252,0.8787197461351752,0.0,-0.1810319721698761,0.011798209926769731,1.9777827262878418,4,0.0,0.0,0.0,1.25,1.25,1.5,0.25,1.0,600.0,-57.271778444635856
544768,68096,544768,65597,32798,110.4416287523056,256,256,128,128,1.656292310799472,1.6344182607717812,0.38322108543798095,0.3911325470032807,0.3915291622870427,0.33970061992295086,0.3892812477424741,89.17392448335886,84.26676235347986,1.0,1.0,6.045321941375732,5.824141502380371,27.51597785949707,54.52013397216797,357.4694519042969,337.8305969238281,-0.5123539815831464,-1.5073760859668255,0.2294127162353303,0.49909827166800025,0.008622564915826077,0.9102527049835771,0.0,-0.358083575963974,0.01132951132951133,1.8010227680206299,4,0.0,0.0,1.0,0.5,3.0,1.5,0.0,0.5,464.5,-79.1543915431348
546816,68352,546816,65853,32926,110.4343169868415,256,256,128,128,1.6817680592648685,1.6568274433957413,0.37423862142532016,0.3836319484626074,0.3794572611413969,0.3543627628823742,0.3946148125687614,97.54105733335018,84.44319757819176,1.0,1.0,5.844873428344727,5.876356601715088,30.925853729248047,73.69169616699219,448.91241455078125,364.6157531738281,-0.47513257927494124,-1.50027696788311,0.2327411638467032,0.5010467320640242,0.00891229151885837,0.9172936950344592,0.0,-0.49771052598953247,0.012695840086439762,1.7158594131469727,4,0.0,0.0,0.75,0.75,2.75,1.25,0.25,0.5,550.75,-72.9875269484495
548864,68608,548864,66109,33054,110.44727978661133,256,256,128,128,1.606226681964472,1.6200367189012468,0.398359065024124,0.39258308059652336,0.39652234011737164,0.35117895423900336,0.38264685205649585,84.27362439781427,88.41344317048788,1.0,1.0,5.07330846786499,5.16012716293335,30.236757278442383,54.648014068603516,335.2044677734375,296.3144836425781,-0.49963745901186485,-1.5017661890015006,0.23106437923712184,0.49902446630767383,0.008663574613107315,0.9356021841522306,0.0,-0.2997141182422638,0.012037037037037037,1.9639968872070312,4,0.0,0.0,0.25,0.75,3.0,2.0,0.0,0.5,570.0,-79.48861040923475
550912,68864,550912,66365,33182,110.53091594870553,256,256,128,128,1.5858532569836825,1.570477812201716,0.38071193530959135,0.384155820003798,0.3801263000968902,0.3573840142926201,0.3845005746698007,85.78068003803492,74.51927171647549,1.0,1.0,5.345134258270264,5.263790607452393,29.648353576660156,73.81099700927734,285.8541259765625,301.8359069824219,-0.4806868714513257,-1.5015996173024178,0.22777976663942584,0.4982802682402086,0.008396192741178811,0.9059815048240125,0.0,-0.5400934219360352,0.012742307170936695,2.1224939823150635,3,0.0,0.0,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,0.0,0.6666666666666666,531.6666666666666,-65.54098381011015
552960,69120,552960,66621,33310,110.52761540110859,256,256,128,128,1.6695231605554,1.666133333579637,0.39336913823353825,0.3968839307726739,0.3933828495501075,0.3576482847565785,0.39306801150087267,96.10118252784014,82.88619554042816,1.0,1.0,6.847654819488525,6.333732604980469,25.316171646118164,55.719173431396484,452.7635498046875,561.85400390625,-0.5042162796889897,-1.4902163445949554,0.23065797670392169,0.49815476044429224,0.00861244886428477,0.9277900843881071,0.0,-0.10039325058460236,0.01194791247147268,1.7982945442199707,5,0.0,0.0,0.4,1.0,2.6,1.2,0.4,0.6,528.2,-66.69515662219347
555008,69376,555008,66877,33438,110.52298801673402,256,256,128,128,1.6232675219653174,1.5794726876774803,0.3600375926835113,0.3593866314159868,0.3651851808263018,0.3593456787057221,0.3925671753240749,94.28821562230587,77.22432454675436,1.0,1.0,5.983343124389648,5.625959396362305,29.022279739379883,53.849281311035156,298.86944580078125,334.2698669433594,-0.4360868281146395,-1.5052020512521267,0.2316075178495555,0.5009101627614854,0.008928850528223812,0.9176162288058549,0.0,-0.46898508071899414,0.011702986279257466,1.6576228141784668,3,0.0,0.0,0.6666666666666666,0.0,3.0,2.3333333333333335,0.0,0.0,472.6666666666667,-105.35312383641212
557056,69632,557056,67133,33566,110.54166757004764,256,256,128,128,1.542179634096101,1.5527941613690928,0.3705124551215704,0.3679797961053737,0.3691187419644848,0.33556790847796947,0.381638984545134,80.90675906091928,75.2227158471942,1.0,1.0,5.772584438323975,5.489309787750244,27.44406509399414,54.666481018066406,409.7330627441406,294.7253112792969,-0.4614772461318353,-1.49447603803128,0.23372623972606135,0.5009148408591494,0.008907686940546963,0.9291133340448141,0.0,-0.3277096152305603,0.012320328542094456,1.8533480167388916,4,0.0,0.0,1.0,0.75,2.5,0.75,0.5,0.75,582.0,-66.17039067229507
559104,69888,559104,67389,33694,110.58636989373674,256,256,128,128,1.6848061896162108,1.6664428670192137,0.35587711624430085,0.3499421330154746,0.35521037372018327,0.35639465949498117,0.39332714187912643,96.68495992571115,83.58121605217457,1.0,1.0,6.161484718322754,6.035292148590088,25.667085647583008,73.98664093017578,369.90234375,253.6907196044922,-0.48795287631219253,-1.5069325426593423,0.2321498692040103,0.501043443600847,0.009087049024373961,0.910073050763458,0.0,-0.5294971466064453,0.012985218952894046,2.342001438140869,4,0.0,0.0,0.25,1.25,2.0,1.0,0.5,1.0,600.0,-54.30843249480313
561152,70144,561152,67645,33822,110.57116936876554,256,256,128,128,1.5871357903815806,1.6152575399028137,0.3606789770510659,0.35554293698578476,0.3589906661400164,0.3451461052754894,0.38764753856230527,73.68994516506791,85.48140652477741,1.0,1.0,5.1467390060424805,5.375879764556885,27.3421688079834,53.87575912475586,268.2173767089844,351.2764892578125,-0.47387610791338375,-1.4943813476711512,0.23379143935938498,0.5013602041797715,0.008896844222868032,0.9486474429722875,0.0,-0.7304854393005371,0.011198672749896308,2.009392499923706,3,0.0,0.0,0.6666666666666666,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,511.3333333333333,-105.5080960049163
563200,70400,563200,67901,33950,110.5810379305442,256,256,128,128,1.5460547979455441,1.5429290019674227,0.3842121529451106,0.3882533779997175,0.38987592030025553,0.3469838087912649,0.3841566205956042,88.52922485023737,77.3707723915577,1.0,1.0,6.2523603439331055,6.133513450622559,31.291996002197266,54.09626770019531,301.05035400390625,243.76963806152344,-0.5011607941414695,-1.5016684690490365,0.23206721136984224,0.5012718359666045,0.009092333348354367,0.9155417068395764,0.0,-0.349666029214859,0.011890447561790246,2.5794029235839844,4,0.0,0.0,0.25,0.25,2.25,2.25,0.25,0.25,521.5,-96.22044487308813
565248,70656,565248,68157,34078,110.61886053348574,256,256,128,128,1.6850407902384177,1.6612347646150738,0.35748339367637527,0.35938263747470955,0.3609225257241633,0.34979462262708694,0.38857602165080607,89.20796064287424,81.62412539869547,1.0,1.0,5.672219276428223,5.320298194885254,28.51654815673828,74.03564453125,430.7912292480469,275.31072998046875,-0.4644101937956293,-1.4963482907041907,0.23543905144824295,0.5025998435667489,0.00937460114494252,0.9184235038701445,0.0,-0.4596708118915558,0.012474849094567404,1.8748507499694824,3,0.0,0.0,0.3333333333333333,1.0,3.0,1.6666666666666667,0.0,0.6666666666666666,569.6666666666666,-68.04810914181296
567296,70912,567296,68413,34206,110.65420221076056,256,256,128,128,1.4903315256815404,1.5129294845974073,0.3718505686674689,0.3706731470683735,0.37336378105351287,0.3523010688368231,0.38055467628873885,81.63817333430052,79.0289480611682,1.0,1.0,8.633421897888184,8.487284660339355,28.05005645751953,56.78679656982422,303.6720275878906,309.79486083984375,-0.49344711173762335,-1.5029868418350816,0.23462663386148475,0.499893614357309,0.00861009517702801,0.9042985257692635,0.0,-0.8602077960968018,0.011924119241192412,1.9760102033615112,4,0.0,0.0,0.0,2.25,1.5,0.75,0.0,1.0,600.0,-28.67289226743742
569344,71168,569344,68669,34334,110.64396674236119,256,256,128,128,1.5789782103383914,1.6487048073904589,0.3795290965206277,0.3803207433584248,0.3783198280616489,0.35232554899994284,0.3859062913688831,82.61804119125009,89.24718540161848,1.0,1.0,5.906784534454346,5.4951558113098145,33.32487487792969,57.04638671875,468.0210266113281,394.3448181152344,-0.4461242370744003,-1.4962137686088681,0.23448325244308116,0.4982455616875697,0.008284996750562277,0.9557630331255496,0.0,-0.6598449945449829,0.011605937921727396,2.3422226905822754,3,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,2.0,0.0,0.3333333333333333,562.3333333333334,-83.56853440182294
571392,71424,571392,68925,34462,110.64595954410754,256,256,128,128,1.5454378724098206,1.5759226995287463,0.36145019049263283,0.36930039921571733,0.36799826687274617,0.3434071958763525,0.3798978930572048,82.25541661679745,79.94986791908741,1.0,1.0,6.0365705490112305,5.610956192016602,26.189435958862305,57.30282974243164,298.6329345703125,424.0584411621094,-0.4720363601090867,-1.5023399656638503,0.2284279008382314,0.4949026020692353,0.007632884501461014,0.902693132404238,0.0,-0.5310423374176025,0.009956355701036552,1.8381175994873047,3,0.0,0.0,0.3333333333333333,2.0,3.0,0.6666666666666666,0.0,1.0,600.0,-32.61089557250906
573440,71680,573440,69181,34590,110.70407387731362,256,256,128,128,1.6642522005131468,1.6569624481489882,0.36529256870926474,0.3641979656749754,0.3650214380270427,0.35392221924848855,0.3850325883831829,93.776771299541,83.74984946101904,1.0,1.0,8.325818061828613,8.06505012512207,28.908382415771484,74.06904602050781,485.3370666503906,349.39495849609375,-0.46463171998311736,-1.5198064362630248,0.22601039133064063,0.49399942909234873,0.007789324203499655,0.8831486096605659,0.0,-0.6278185844421387,0.011014732204323282,2.532553195953369,5,0.0,0.0,0.4,1.4,2.2,0.8,0.4,0.8,572.4,-51.99019034866069
575488,71936,575488,69437,34718,110.72431953833689,256,256,128,128,1.6194386065471917,1.6188100330764428,0.3794019550869052,0.3676906098116888,0.3759187852820105,0.35522046161349863,0.3903344050049782,93.39032270759344,84.94798389449716,1.0,1.0,5.431042194366455,5.26286506652832,30.185848236083984,55.827518463134766,402.09124755859375,281.1331481933594,-0.464296574544278,-1.4968052236363292,0.2334864710276522,0.4956475865817489,0.007858871511482441,0.8698976030573249,0.0,-0.33926066756248474,0.01062840441078783,1.57443368434906,2,0.0,0.0,0.5,1.5,3.0,1.0,0.0,1.0,600.0,-47.37806238653138
577536,72192,577536,69693,34846,110.73329143114283,256,256,128,128,1.489134690607898,1.4727451534708962,0.39369900188467,0.4003486973088002,0.4024546302662202,0.34964219317771494,0.3803797378204763,82.54209419339895,80.15094000846148,1.0,1.0,5.826295852661133,5.334614276885986,27.160232543945312,57.11568832397461,261.2925720214844,314.2662353515625,-0.5006176300958032,-1.508239358663559,0.23106688398276187,0.497592268797271,0.008215982345367398,0.9325028695166111,0.0,-0.2819657325744629,0.010865191146881288,2.0026776790618896,6,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.6666666666666666,585.0,-72.48353108838607
579584,72448,579584,69949,34974,110.72438093590878,256,256,128,128,1.5136670707724988,1.52178921981249,0.37377590669530036,0.37337195949294255,0.37292458395495487,0.3571345991222188,0.3816183074377477,85.6480735912919,80.53364739567041,1.0,1.0,4.926319122314453,4.9425048828125,28.40280532836914,54.21974182128906,327.2002258300781,292.81280517578125,-0.46428553998703137,-1.5041634952649474,0.23317881918248373,0.4999468117833002,0.008554830366142296,0.9039253420196474,0.0,-0.9052257537841797,0.011618589743589744,1.5858312845230103,2,0.0,0.0,0.5,1.5,2.0,1.0,0.0,0.5,519.5,-54.108872484765016
581632,72704,581632,70205,35102,110.78123616508628,256,256,128,128,1.634414913598448,1.660510465153493,0.34976856799039524,0.34818745487700653,0.35297141073715466,0.3677188673755154,0.39830598467960954,91.13369613140821,100.22819433733821,1.0,1.0,6.570469856262207,6.561326503753662,33.30177307128906,74.13528442382812,395.0406494140625,425.6512756347656,-0.4473110126928077,-1.5066278679296374,0.23200904477810663,0.4991719329187724,0.008511845089375032,0.9175159118603915,0.0,-0.6420590281486511,0.01211642302120374,1.5581140518188477,5,0.0,0.0,0.2,0.8,2.6,2.0,0.0,0.4,547.4,-80.80737211963314
583680,72960,583680,70461,35230,110.80070879452062,256,256,128,128,1.5890528653981164,1.5707006700104102,0.3707714821721311,0.3786000900727231,0.3827580480665347,0.35759567888453603,0.3833683404373005,87.74847635626793,89.2641921043396,1.0,1.0,5.608285427093506,5.002102851867676,26.287023544311523,54.364017486572266,425.60772705078125,305.0670471191406,-0.48240295334835537,-1.5059541333466768,0.23576687177995734,0.49957576901354944,0.008553929931863222,0.9490336270537227,0.0,-0.6588054299354553,0.012721613208823928,1.780936598777771,3,0.0,0.0,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,0.0,0.6666666666666666,557.0,-64.96384581564296
585728,73216,585728,70717,35358,110.79362311927324,256,256,128,128,1.63877390534617,1.6442176030250266,0.3539904314602609,0.3598565352681362,0.36599050272980094,0.3515698548872024,0.39547801413573325,89.2715470418334,87.35231690853834,1.0,1.0,5.2867045402526855,5.274510860443115,25.862110137939453,55.131103515625,474.73809814453125,267.0511169433594,-0.4557160421900335,-1.506685297936201,0.23072130814499725,0.49713190036870525,0.00803046227617907,0.9410524475388229,0.0,-0.3468242585659027,0.010483014861995753,2.0016109943389893,2,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,600.0,-36.36925150479419
587776,73472,587776,70973,35486,110.81781340417565,256,256,128,128,1.5407730971928686,1.5428904995787889,0.3578930060612038,0.35825344501790823,0.3625256957984675,0.34722597838845104,0.3885050028329715,95.69840858876705,79.09225724637508,1.0,1.0,5.151092052459717,5.116529941558838,28.400875091552734,56.90050506591797,337.9397277832031,327.0863342285156,-0.4479264175679418,-1.4937409553676844,0.2337010004680999,0.49949810192853145,0.008547892262828862,0.9439113680273294,0.0,-0.7986248731613159,0.01188568376068376,2.0147061347961426,6,0.0,0.0,0.5,1.1666666666666667,2.3333333333333335,1.3333333333333333,0.0,0.5,530.5,-64.51817226564405
589824,73728,589824,71229,35614,110.86133222743297,256,256,128,128,1.6068753141444176,1.617286997498013,0.3731058923327737,0.37285653557410114,0.3736051443092947,0.36738191603217274,0.39216980361379683,92.8875283524394,88.98994374275208,1.0,1.0,5.77862548828125,6.154475212097168,28.01436424255371,74.05921173095703,462.0979309082031,288.085693359375,-0.44676938549810075,-1.5077567817643285,0.23225160604014938,0.5004100954651899,0.008636049808732968,0.914312856271863,0.0,-0.33248740434646606,0.012064524874610275,2.286760091781616,1,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,584.0,-82.32543829112547
591872,73984,591872,71485,35742,110.85444206619923,256,256,128,128,1.6060219777282327,1.6040080926613882,0.34322510583660915,0.3479281867157624,0.3471142048256297,0.35714185994584113,0.386387235368602,85.57990068942308,87.04768013209105,1.0,1.0,7.996550559997559,7.801085472106934,28.85730743408203,57.0628776550293,323.9234313964844,287.66473388671875,-0.43616906449824455,-1.4936739187687635,0.23266539763494304,0.49881483809395655,0.008373065230778859,1.0121663911268115,0.0,-0.2625044286251068,0.012375571697605597,2.123659372329712,7,0.0,0.0,0.5714285714285714,0.7142857142857143,2.142857142857143,1.7142857142857142,0.0,0.5714285714285714,555.7142857142857,-76.39861442283538
593920,74240,593920,71741,35870,110.84817884196464,256,256,128,128,1.594053310691379,1.576886783237569,0.37565009372428904,0.3694809307255582,0.3746789764024925,0.3666551411151886,0.3898940618382767,94.3483293056488,85.17297472804785,1.0,1.0,6.017449855804443,6.437382698059082,30.489580154418945,74.0975341796875,366.9129333496094,262.7524108886719,-0.4758770394255407,-1.5124453557655215,0.2305734466974563,0.4985675665062597,0.008137641169620471,0.9481908704619855,0.0,-0.48163124918937683,0.012594113620807666,1.778665542602539,1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,534.0,-113.6148800533847
595968,74496,595968,71997,35998,110.91907134106987,256,256,128,128,1.6321665835566819,1.6217294960515574,0.33599179366547105,0.33780096460986897,0.3422641705310525,0.34099254733882844,0.3842679833760485,88.3272362947464,84.29614972695708,1.0,1.0,6.710688591003418,6.656711101531982,26.76512908935547,55.72129821777344,325.7016296386719,286.0010986328125,-0.44755290099419653,-1.5156740806996822,0.23362631345802443,0.4982343597591963,0.008277580947459241,0.9347091051749885,0.0,-0.7722464799880981,0.01220166264414052,1.9936084747314453,6,0.0,0.0,0.3333333333333333,1.8333333333333333,1.6666666666666667,0.8333333333333334,0.0,0.8333333333333334,589.0,-41.018835043996056
