update,env_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,advantage_mean,advantage_std,alive_actor_sample_fraction,env_steps_per_second,environment_step_seconds,policy_inference_seconds,ppo_update_seconds,evaluation_seconds,mean_rollout_tactical_reward,mean_rollout_safety_penalty,mean_rollout_event_terminal_reward,completed_episodes,red_complete_elimination_success_rate,blue_complete_elimination_success_rate,environment_red_outcome_rate,environment_blue_outcome_rate,draw_rate,mean_red_attack_kills,mean_blue_attack_kills,mean_red_survivors,mean_blue_survivors,mean_red_boundary_deaths,mean_red_collision_deaths,max_steps_rate,mean_episode_length,mean_episode_return
369,755712,-0.002981217298656702,24.30969581604004,4.93825314839681,0.002991807841474754,0.03115237255891164,0.24420157422622044,0.37121349573135376,4.449178218841553,0.8478190104166666,396.24494648038063,1344.6890892176089,185.2212016334306,49.05905198706023,290.65570340300474,-62.44248147986146,nan,nan,7,0.0,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.0,1.7142857142857142,0.8571428571428571,2.4285714285714284,0.42857142857142855,0.0,0.42857142857142855,464.0,-62.44248147986146
370,757760,-0.0031196013015384475,24.77851810455322,4.947426700592041,0.0033722104769124592,0.035078115842770784,0.3165695225199064,0.20990395545959473,4.608514308929443,0.8040364583333334,396.51201242062126,1347.9133002836606,185.67819080549089,49.17013897305878,290.65570340300474,-82.81576327643052,nan,nan,4,0.0,0.75,0.0,1.0,0.0,0.0,2.75,0.0,2.75,0.0,0.25,0.0,363.0,-82.81576327643052
371,759808,-0.0029513237396410355,16.89155979156494,4.948466221491496,0.0038143675974277257,0.04040619233855978,0.2793791691462199,0.43453294038772583,3.5987672805786133,0.8297526041666666,396.77939187826706,1351.079044964652,186.17091018147767,49.28787816805561,290.65570340300474,-55.0090517755757,nan,nan,4,0.0,0.0,0.0,0.5,0.5,0.0,1.25,1.25,2.5,0.5,0.0,0.5,578.25,-55.0090517755757
372,761856,-0.0018228316873622437,27.294708442687988,4.951524432500204,0.004117774715621891,0.04298633821308613,0.28344233632087706,0.23666240274906158,5.083815574645996,0.8631184895833334,397.06327362148323,1354.2155054425602,186.61020240640937,49.40316888405505,290.65570340300474,-63.91651172680322,nan,nan,5,0.0,0.6,0.0,0.6,0.4,0.0,2.2,0.6,2.8,0.0,0.2,0.4,354.6,-63.91651172680322
373,763904,-0.003599554121804734,11.44133014678955,4.95356011390686,0.0043107704970360315,0.04846708221981923,0.2654857690135638,0.28890398144721985,3.0805022716522217,0.91064453125,397.3092204590591,1357.5012702035601,187.0851075433966,49.50879863605951,290.65570340300474,-30.670487759790376,nan,nan,4,0.0,0.25,0.0,0.25,0.75,0.0,1.0,2.0,3.0,0.0,0.0,0.75,581.25,-30.670487759790376
374,765952,-0.004406143173885842,24.076907539367674,4.9558342297871905,0.004937124859297019,0.0584470461239107,0.29271090974410374,-0.27574601769447327,4.663405895233154,0.7615559895833334,397.59627727296237,1360.5962019505823,187.53625173841283,49.62558522906329,290.65570340300474,-72.89420220621469,nan,nan,4,0.0,0.75,0.0,0.75,0.25,0.0,2.75,0.25,2.5,0.0,0.0,0.25,396.75,-72.89420220621469
375,768000,-0.0029784450695539513,32.12812328338623,4.96050583521525,0.0031428918438905383,0.024904100282583386,0.28647395918766655,-0.33292508125305176,5.413149356842041,0.7698567708333334,397.93900513662135,1363.4251642986492,187.97989345637325,49.73759965306817,290.65570340300474,-65.96347398966032,nan,nan,7,0.0,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,0.0,2.4285714285714284,0.5714285714285714,2.4285714285714284,0.0,0.0,0.2857142857142857,420.42857142857144,-65.96347398966032
376,770048,-0.004461800175098081,34.480430603027344,4.963076527913412,0.004276508715115194,0.04747887449339032,0.2801026314496994,-0.4475317895412445,5.953125476837158,0.71875,398.2831795736372,1366.2774116255678,188.40176000136125,49.8435320090648,290.65570340300474,-69.86952805177717,nan,nan,5,0.0,0.8,0.0,0.8,0.2,0.0,2.6,0.4,3.0,0.0,0.0,0.2,304.4,-69.86952805177717
377,772096,-0.003992442798335105,16.40385847091675,4.96955836613973,0.004322490927436654,0.050427239974184586,0.27493442048629124,0.8889890909194946,3.7424535751342773,0.8357747395833334,398.5793974669972,1369.3326165715916,188.83692817935662,49.951348277063516,290.65570340300474,-65.47327696655411,nan,nan,5,0.0,0.4,0.0,0.6,0.4,0.0,2.2,0.6,2.2,0.2,0.0,0.4,407.4,-65.47327696655411
378,774144,-0.004169803469752272,26.220693588256836,4.9711678981781,0.005017838206833029,0.062102145612395056,0.29199788719415665,0.03041096404194832,5.292452335357666,0.732421875,398.87291279885045,1372.3961931455633,189.27877124732186,50.063785245067265,290.65570340300474,-49.18457842037378,nan,nan,4,0.0,0.5,0.0,0.5,0.5,0.25,2.0,1.0,2.75,0.0,0.0,0.5,478.25,-49.18457842037378
379,776192,-0.0037965614542675515,48.54677124023438,4.976105769475301,0.003865188020621707,0.04378913302595417,0.2583532969156901,-1.097725510597229,7.308315753936768,0.7210286458333334,399.2091893061913,1375.2853656925727,189.67381160934747,50.18032926906744,290.65570340300474,-72.85563963093341,nan,nan,8,0.0,0.75,0.0,0.75,0.25,0.0,2.75,0.25,2.75,0.0,0.0,0.25,366.625,-72.85563963093341
380,778240,-0.00442263429479984,29.193550872802735,4.979510609308878,0.003911115839027464,0.038892045601581535,0.23883546044429144,-0.14152607321739197,4.657814979553223,0.8756510416666666,399.40891131336383,1378.787115640538,190.1018543483733,50.307920750063204,290.65570340300474,-89.00675898690633,nan,nan,5,0.0,0.6,0.0,1.0,0.0,0.0,2.2,0.0,2.6,0.8,0.0,0.0,290.2,-89.00675898690633
381,780288,-0.00249775779278328,22.2452672958374,4.98100012143453,0.00397284522337776,0.03974282652294884,0.2761462499698003,-0.1149766594171524,4.720446586608887,0.7330729166666666,399.58093157836805,1382.4160371305406,190.5276553203148,50.434935425066215,290.65570340300474,-57.675832533892695,nan,nan,6,0.0,0.5,0.0,0.5,0.5,0.0,2.1666666666666665,0.8333333333333334,2.6666666666666665,0.0,0.0,0.5,468.3333333333333,-57.675832533892695
382,782336,-0.005295412102259434,12.57533597946167,4.991064389546712,0.00576113112667825,0.07442407448543235,0.24348303402463595,1.1224148273468018,3.3070602416992188,0.8766276041666666,399.6984000335626,1386.279549574494,191.0028663852645,50.55169873206614,290.65570340300474,-43.92195872373679,nan,nan,2,0.0,0.5,0.0,0.5,0.5,0.0,1.5,1.5,3.0,0.0,0.0,0.5,514.0,-43.92195872373679
383,784384,-0.0035494725918397306,26.600513076782228,5.003911940256755,0.003227523202887772,0.036024512090565015,0.29500573327143986,-0.2367258220911026,4.791518688201904,0.6873372395833334,399.9637283917715,1389.399630239488,191.48459829529747,50.6729141550677,290.65570340300474,-79.68830704857137,nan,nan,5,0.0,0.6,0.0,0.8,0.2,0.0,2.2,0.2,2.4,0.4,0.2,0.2,430.6,-79.68830704857137
384,786432,-0.00359464460828652,16.041450691223144,5.014339717229207,0.0038621152954307755,0.02701375262113288,0.2522860904534658,0.6996124982833862,3.7163782119750977,0.8108723958333334,400.0608515257598,1393.2993606094897,191.98027267526777,50.81614843006537,290.65570340300474,-64.50012098182887,nan,nan,5,0.0,0.4,0.0,0.6,0.4,0.0,1.6,0.8,2.4,0.4,0.2,0.4,450.6,-64.50012098182887
385,788480,-0.0028352668198446435,17.425687885284425,5.023884741465251,0.0036178616791054828,0.03439052605535835,0.26688173388441405,0.4454602003097534,3.7036547660827637,0.8458658854166666,400.21729217978077,1396.9301267294431,192.45985688227665,50.954930109059205,290.65570340300474,-67.46180947807443,nan,nan,4,0.0,0.75,0.0,0.75,0.25,0.0,2.5,0.5,3.0,0.0,0.0,0.25,387.25,-67.46180947807443
386,790528,-0.0038897206832189113,22.43326473236084,5.027682638168335,0.0034482468822923866,0.03411748151993379,0.25167904049158096,0.00737003143876791,4.723797798156738,0.8707682291666666,400.3098393220129,1400.8789558374483,192.93945110533969,51.08296083605819,290.65570340300474,-72.55771689649956,nan,nan,5,0.0,0.2,0.0,0.6,0.4,0.0,1.6,0.6,1.8,0.8,0.0,0.4,470.6,-72.55771689649956
387,792576,-0.003094326825036357,16.6391450881958,5.025928560892741,0.0045163477617079905,0.05250473294872791,0.24122930218776067,0.27529123425483704,3.5457088947296143,0.796875,400.4707033376198,1404.513730970466,193.40350290035713,51.20154662006098,290.65570340300474,-66.6606931367284,nan,nan,6,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,2.5,0.5,2.6666666666666665,0.0,0.0,0.3333333333333333,418.1666666666667,-66.6606931367284
388,794624,-0.0034754468884784727,21.493962860107423,5.03108008702596,0.0037033336703274243,0.04125928190381577,0.25115997791290284,-0.06194187328219414,4.421192169189453,0.8694661458333334,400.5633282248855,1408.4495061144917,193.89879815529275,51.32264603005751,290.65570340300474,-63.465763682397665,nan,nan,4,0.0,0.5,0.0,0.5,0.5,0.0,2.5,0.5,3.0,0.0,0.0,0.5,390.75,-63.465763682397665
389,796672,-0.003078022510938657,8.720339918136597,5.035272773106893,0.0019926633335953497,0.0156799422033752,0.22518334512909252,1.0729376077651978,2.818650245666504,0.8839518229166666,400.6910914705376,1412.2744984325182,194.3422746592696,51.436798371054465,290.65570340300474,-45.02502914249999,nan,nan,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,3.0,0.6666666666666666,0.0,0.6666666666666666,503.0,-45.02502914249999
390,798720,-0.004237410076893866,36.69195899963379,5.039144500096639,0.0030016023282640526,0.03157127997449909,0.22445662568012872,-0.8375847339630127,5.264341831207275,0.8567708333333334,400.81927382790883,1416.0331753244463,194.82594921428972,51.55747465205786,290.65570340300474,-84.40958362249619,nan,nan,6,0.0,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,1.5,0.3333333333333333,2.0,1.1666666666666667,0.0,0.16666666666666666,463.5,-84.40958362249619
391,800768,-0.0036709787712122005,15.217410373687745,5.049456167221069,0.0034613256616818095,0.03681192951432119,0.2558767110109329,0.0365094430744648,3.65751314163208,0.7967122395833334,400.9746788719144,1419.6945275884646,195.29155212031037,51.67179456905433,290.65570340300474,-52.50507516670344,nan,nan,60,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,3.0,0.0,2.933333333333333,0.0,nan,0.0,128.8,nan
392,802816,-0.0029503534276348847,29.25487937927246,5.062132883071899,0.0026431873672805935,0.025533453087943296,0.2404111405213674,-0.2273450791835785,4.925870895385742,0.7620442708333334,397.327510006885,1423.671547173486,195.82532232035737,51.793737170053646,309.38716138300515,-73.20366044029363,nan,nan,6,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,2.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,467.3333333333333,-73.20366044029363
393,804864,-0.005020817283851405,16.915663719177246,5.070608234405517,0.004726706403091811,0.05639136341633275,0.22048847476641337,0.24985362589359283,3.6713199615478516,0.9026692708333334,397.3933981565549,1427.7426969814915,196.32456415741763,51.935096176057414,309.38716138300515,-62.47992284398879,nan,nan,4,0.0,0.75,0.0,0.75,0.25,0.0,2.25,0.75,2.5,0.0,0.0,0.25,403.0,-62.47992284398879
394,806912,-0.002674843675534551,26.941121292114257,5.0708847363789875,0.003487679094566749,0.03184293504649152,0.2545400485396385,-0.1600356549024582,4.877932548522949,0.7903645833333334,397.6198553297486,1431.0146569894132,196.8237771073691,52.05890364105289,309.38716138300515,-62.96230350296455,nan,nan,5,0.0,0.4,0.0,0.6,0.4,0.0,2.0,0.8,2.2,0.2,0.0,0.4,512.4,-62.96230350296455
395,808960,-0.002287645098598053,34.86874542236328,5.078823280334473,0.003226215171158605,0.030312631869067748,0.21250364904602367,-1.0223588943481445,5.713678359985352,0.876953125,397.77931506951813,1434.6587053565236,197.29606672633236,52.17715846605279,309.38716138300515,-71.02150526100995,nan,nan,5,0.0,0.6,0.0,0.8,0.2,0.0,2.4,0.4,2.4,0.0,0.2,0.2,323.6,-71.02150526100995
396,811008,-0.003980867907133264,12.851684379577637,5.09077607790629,0.004849425671187498,0.05826854254119098,0.22613383134206136,0.31815987825393677,3.5682361125946045,0.7623697916666666,398.05061126543444,1437.7334960514927,197.74516561940254,52.31330392705422,309.38716138300515,-75.36660236885723,nan,nan,4,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.75,2.5,1.25,0.0,0.25,417.75,-75.36660236885723
397,813056,-0.003214525117073208,37.29301853179932,5.0986720561981205,0.003256804164014353,0.028981201738740008,0.22000929514567058,-0.11357928067445755,6.07078742980957,0.8128255208333334,398.22868896506037,1441.2964932994582,198.19312786648516,52.43196005305799,309.38716138300515,-80.96962323510525,nan,nan,6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,2.0,0.16666666666666666,2.5,0.3333333333333333,0.5,0.16666666666666666,377.5,-80.96962323510525
398,815104,-0.0018810286807517211,23.128505134582518,5.10557754834493,0.0013018578930374094,0.005519447021652013,0.2326496680577596,0.23396427929401398,4.345517635345459,0.89453125,398.3142475335998,1445.298053787461,198.66247932848637,52.561620293061424,309.38716138300515,-78.09864305773408,nan,nan,5,0.0,0.6,0.0,0.8,0.2,0.0,2.4,0.2,2.4,0.2,0.2,0.2,455.2,-78.09864305773408
399,817152,-0.003406259751257797,41.435281372070314,5.109739812215169,0.003750480363138801,0.0366543772436368,0.22643505036830902,-1.0160061120986938,6.256221771240234,0.88330078125,398.39325622875117,1449.334711517491,199.13687405853125,52.683690457066405,309.38716138300515,-72.00949510016876,nan,nan,6,0.0,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,0.0,0.16666666666666666,365.0,-72.00949510016876
400,819200,-0.002879660677475234,13.911497783660888,5.113493649164836,0.002930967660268561,0.02364820589621862,0.2572131594022115,0.41920897364616394,3.34175443649292,0.84912109375,398.54367236915533,1452.984576068593,199.62225088256673,52.80815347506723,309.38716138300515,-60.80737671877614,nan,nan,4,0.0,0.25,0.0,0.5,0.5,0.0,2.0,0.75,2.75,0.0,0.25,0.5,458.25,-60.80737671877614
401,821248,-0.002033331082202494,27.334574699401855,5.10709646542867,0.002036989850545518,0.015715957060456275,0.24019953459501267,0.16434292495250702,5.1913228034973145,0.8548177083333334,398.68811623969543,1456.690980503532,200.08640593259042,52.93093731106637,309.38716138300515,-62.70192386476174,nan,nan,4,0.0,0.75,0.0,0.75,0.25,0.0,2.25,0.75,2.5,0.0,0.0,0.25,361.5,-62.70192386476174
402,823296,-0.004213139074029944,11.113205814361573,5.104593944549561,0.00436446629702153,0.04699060337152332,0.22688408891359965,1.0318084955215454,3.0797946453094482,0.8943684895833334,398.90750273855645,1460.0070953115937,200.5400172586451,53.06135741106846,309.38716138300515,-38.277289319266174,nan,nan,4,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1.5,2.25,0.0,0.25,1.0,600.0,-38.277289319266174
403,825344,-0.003726504549073676,17.822633457183837,5.106662782033284,0.0033530104772774164,0.03375124027564501,0.23636389374732972,1.213413119316101,3.904630661010742,0.82958984375,399.12467739772603,1463.2832003427175,201.0205792347042,53.20933511207113,309.38716138300515,-65.17304212508407,nan,nan,4,0.0,0.5,0.0,0.75,0.25,0.0,2.0,0.75,2.0,0.25,0.0,0.25,490.0,-65.17304212508407
404,827392,-0.003958376060472802,34.370459365844724,5.109548409779866,0.004445503718861399,0.05024351675529033,0.2624669094880422,-0.7048540711402893,6.140294075012207,0.77490234375,399.2946913450776,1466.8501668197423,201.4888912576862,53.32426364006824,309.38716138300515,-56.5116515778991,nan,nan,5,0.0,0.6,0.0,0.6,0.4,0.0,2.0,1.0,2.6,0.0,0.0,0.4,479.8,-56.5116515778991
405,829440,-0.003903911860349278,16.673885917663576,5.111394659678141,0.004495403216168651,0.04946767324969793,0.28062583605448405,0.3828601539134979,3.87090802192688,0.7584635416666666,399.4987347991298,1470.267183927739,201.9261072916779,53.43709433506592,309.38716138300515,-61.6430585596474,nan,nan,5,0.0,0.4,0.0,0.6,0.4,0.0,2.0,0.8,2.6,0.2,0.0,0.4,498.6,-61.6430585596474
406,831488,-0.005429167050169781,17.016737079620363,5.111786842346191,0.005431434613383379,0.06770605873316526,0.2501404121518135,-0.3521023988723755,4.085793972015381,0.73193359375,399.6463354935739,1473.9538106887194,202.37652966264432,53.56129541106202,309.38716138300515,-82.19327937843293,nan,nan,3,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.3333333333333335,0.0,0.0,0.0,443.6666666666667,-82.19327937843293
407,833536,-0.003456084500066936,12.229205417633057,5.1203911622365315,0.0038177858790225134,0.036914127475271626,0.25431566635767616,0.2550095319747925,3.3784472942352295,0.8056640625,399.79108976481757,1477.6506350357522,202.82920586164255,53.683072214058484,309.38716138300515,-50.2040700987327,nan,nan,4,0.0,0.25,0.0,0.25,0.75,0.0,2.0,1.0,3.0,0.0,0.0,0.75,542.75,-50.2040700987327
408,835584,-0.0028320996711651484,13.59021062850952,5.11938411394755,0.0032354292368230136,0.03057369290618226,0.2449157218138377,0.11423785239458084,3.278474807739258,0.9117838541666666,399.9383020820064,1481.2993009937854,203.32011430658895,53.796047962059674,309.38716138300515,-60.32976846479255,nan,nan,4,0.0,0.5,0.0,0.5,0.5,0.0,2.0,0.75,2.75,0.0,0.25,0.5,457.25,-60.32976846479255
409,837632,-0.002978069180001815,14.637378692626953,5.116330703099568,0.003167484239723854,0.028057708393316717,0.23586167991161347,0.1626402586698532,3.3189690113067627,0.8103841145833334,400.1507351229065,1484.6183268548193,203.79070615553792,53.911781488059205,309.38716138300515,-62.811569589403916,nan,nan,4,0.0,0.75,0.0,0.75,0.25,0.0,2.25,0.75,2.5,0.0,0.0,0.25,411.5,-62.811569589403916
410,839680,-0.0016776944006172319,38.087925338745116,5.120730400085449,0.002980388475066246,0.03020848802601298,0.2558213293552399,-1.3453543186187744,6.102469444274902,0.8297526041666666,400.3211859034548,1488.1973313978815,204.21465127151896,54.03069224705541,309.38716138300515,-54.506264618125506,nan,nan,7,0.0,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.0,2.0,1.0,2.4285714285714284,0.0,0.0,0.42857142857142855,425.57142857142856,-54.506264618125506
411,841728,-0.0027744123091300327,24.657583045959473,5.130015722910563,0.0028674597241867606,0.026104262835967045,0.24307502259810765,-0.31753650307655334,4.782547473907471,0.8387044270833334,400.42213791307404,1492.1113807399015,204.66048098158353,54.15447528405639,309.38716138300515,-61.8594231256342,nan,nan,5,0.0,0.2,0.0,0.6,0.4,0.0,1.8,0.8,2.2,0.0,0.4,0.4,439.2,-61.8594231256342
412,843776,-0.0032892912277020514,20.250644493103028,5.131552791595459,0.003788543236175405,0.03681518615533908,0.24740894089142482,0.23528438806533813,3.978201389312744,0.8232421875,400.5294558463887,1495.915096512981,205.14331205159397,54.30916130205878,309.38716138300515,-71.76905043633087,nan,nan,6,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.0,2.5,0.3333333333333333,2.5,0.0,0.16666666666666666,0.0,241.5,-71.76905043633087
413,845824,-0.0033810860438582796,15.28707151412964,5.130638599395752,0.0043655308354903725,0.04712488660588861,0.23576195562879246,0.9117559790611267,3.6385231018066406,0.8505859375,400.6673074288277,1499.610043753877,205.61640908257687,54.42741699106409,309.38716138300515,-50.89774730061845,nan,nan,5,0.0,0.2,0.0,0.4,0.6,0.0,1.6,1.2,3.0,0.2,0.0,0.6,472.0,-50.89774730061845
414,847872,-0.0049850655215171475,16.731454849243164,5.134057076772054,0.004941138671911342,0.05673417838600774,0.2717145507534345,-0.1272779405117035,4.006953716278076,0.7823893229166666,400.7837897019559,1503.411667226872,206.07863275257841,54.55895438106381,309.38716138300515,-59.458652332301014,nan,nan,5,0.0,0.6,0.0,0.6,0.4,0.0,2.2,0.8,1.8,0.0,0.0,0.4,450.2,-59.458652332301014
