update,env_steps,active_side,block_index,red_policy_loss,red_entropy,red_approx_kl,red_clip_fraction,red_grad_norm,red_advantage_mean,red_advantage_std,red_advantage_nonzero_rate,red_value_loss,red_critic_grad_norm,blue_policy_loss,blue_entropy,blue_approx_kl,blue_clip_fraction,blue_grad_norm,blue_advantage_mean,blue_advantage_std,blue_advantage_nonzero_rate,blue_value_loss,blue_critic_grad_norm,opponent_source_side,opponent_generation,opponent_is_latest,opponent_history_size,active_generation_before,active_generation_after,red_mean_episode_return,blue_mean_episode_return,mean_episode_length,red_outcome_win_rate,blue_outcome_win_rate,draw_rate,non_draw_rate,red_kill_rate,blue_kill_rate,combat_decisive_rate,red_boundary_loss_rate,blue_boundary_loss_rate,boundary_rate,altitude_boundary_rate,xy_boundary_rate,collision_rate,mutual_kill_rate,max_steps_rate,scenario_tail_chase_count,scenario_offset_head_on_count,scenario_crossing_count,tail_rear_red_count,tail_rear_blue_count,red_within_4000_rate,red_attack_distance_entry_rate,red_ata_gate_rate,red_aa_gate_rate,red_distance_and_ata_entry_rate,red_distance_and_aa_entry_rate,red_ata_and_aa_entry_rate,red_full_attack_envelope_entry_rate,red_yaw_rate_saturation_rate,red_pitch_rate_saturation_rate,red_acceleration_saturation_rate,red_nx_saturation_rate,red_nz_saturation_rate,red_phi_saturation_rate,red_acceleration_tracking_mae,red_acceleration_tracking_p95,red_pitch_rate_tracking_mae,red_pitch_rate_tracking_p95,red_yaw_rate_tracking_mae,red_yaw_rate_tracking_p95,red_action_yaw_mean,red_action_yaw_std,red_action_pitch_mean,red_action_pitch_std,red_action_speed_mean,red_action_speed_std,blue_within_4000_rate,blue_attack_distance_entry_rate,blue_ata_gate_rate,blue_aa_gate_rate,blue_distance_and_ata_entry_rate,blue_distance_and_aa_entry_rate,blue_ata_and_aa_entry_rate,blue_full_attack_envelope_entry_rate,blue_yaw_rate_saturation_rate,blue_pitch_rate_saturation_rate,blue_acceleration_saturation_rate,blue_nx_saturation_rate,blue_nz_saturation_rate,blue_phi_saturation_rate,blue_acceleration_tracking_mae,blue_acceleration_tracking_p95,blue_pitch_rate_tracking_mae,blue_pitch_rate_tracking_p95,blue_yaw_rate_tracking_mae,blue_yaw_rate_tracking_p95,blue_action_yaw_mean,blue_action_yaw_std,blue_action_pitch_mean,blue_action_pitch_std,blue_action_speed_mean,blue_action_speed_std,eval_red_outcome_win_rate,eval_blue_outcome_win_rate,eval_draw_rate,eval_non_draw_rate,eval_red_kill_rate,eval_blue_kill_rate,eval_combat_decisive_rate,eval_red_boundary_loss_rate,eval_blue_boundary_loss_rate,eval_boundary_rate,eval_altitude_boundary_rate,eval_xy_boundary_rate,eval_collision_rate,eval_mutual_kill_rate,eval_max_steps_rate,eval_mean_episode_length,eval_bilateral_kill_rate,eval_kill_imbalance,eval_red_within_4000_rate,eval_red_attack_distance_entry_rate,eval_red_ata_gate_rate,eval_red_aa_gate_rate,eval_red_distance_and_ata_entry_rate,eval_red_distance_and_aa_entry_rate,eval_red_ata_and_aa_entry_rate,eval_red_full_attack_envelope_entry_rate,eval_red_attack_to_kill_conversion_rate,eval_red_mean_minimum_distance,eval_red_mean_minimum_combined_violation,eval_blue_within_4000_rate,eval_blue_attack_distance_entry_rate,eval_blue_ata_gate_rate,eval_blue_aa_gate_rate,eval_blue_distance_and_ata_entry_rate,eval_blue_distance_and_aa_entry_rate,eval_blue_ata_and_aa_entry_rate,eval_blue_full_attack_envelope_entry_rate,eval_blue_attack_to_kill_conversion_rate,eval_blue_mean_minimum_distance,eval_blue_mean_minimum_combined_violation
231,1781920,blue,17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0014037922373972833,3.2846705317497253,0.004471889830892905,0.0521728515625,0.1593732375651598,-1.862645149230957e-09,1.0,1.0,0.5851519942283631,0.19142385795712472,red,9,True,10,8,,-3.1103125024819747,-6.0953125392552465,465.9375,0.5,0.4375,0.0625,0.9375,0.0625,0.0,0.0625,0.4375,0.4375,0.875,0.875,0.0,0.0,0.0,0.0625,1507,1506,1506,754,753,1.0,0.8125,0.875,1.0,0.75,0.8125,0.1875,0.0625,0.94970703125,0.71240234375,0.634521484375,0.3583984375,0.9974365234375,0.0,0.8457196683121244,3.5627803556301503,0.14989816820170415,0.20410512758459579,0.2059999498708617,0.24944770648388453,-0.5911100077322686,0.42204912249662646,0.325173792042154,0.4878755368577586,0.24566844615264571,0.5430573407654887,1.0,0.8125,0.4375,0.875,0.25,0.6875,0.125,0.0,0.8851318359375,0.315673828125,0.3096923828125,0.2138671875,0.5595703125,0.0,0.8152259171147012,4.903024922707351,0.04434491926598215,0.1795535158058828,0.05619614921991762,0.19847881242625076,-0.13742060622040952,0.5402721426918448,0.43898545341111017,0.45787857583396857,-0.25109773369568344,0.5213550242932234,0.044444444444444446,0.9444444444444444,0.011111111111111112,0.9888888888888889,0.044444444444444446,0.17777777777777778,0.2222222222222222,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,248.61111111111111,0.044444444444444446,0.13333333333333333,1.0,0.8444444444444444,0.8111111111111111,0.7777777777777778,0.6111111111111112,0.6,0.2222222222222222,0.044444444444444446,1.0,486.18340078596106,0.33302772877185205,1.0,0.8444444444444444,0.8333333333333334,0.9444444444444444,0.4777777777777778,0.7888888888888889,0.2222222222222222,0.17777777777777778,1.0,486.18340078596106,0.3024021908395797
232,1790112,blue,17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001957669504918158,3.291745126247406,0.0047981940595491325,0.05908203125,0.16537448205053806,-3.725290298461914e-09,0.9999999403953552,1.0,0.7928759008646011,0.3307117402553558,red,9,True,10,8,,-5.351000016507566,-4.139318202918565,419.45454545454544,0.3181818181818182,0.5,0.18181818181818182,0.8181818181818182,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.0,0.09090909090909091,0.0,0.09090909090909091,1514,1514,1513,757,757,1.0,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.7272727272727273,0.7272727272727273,0.13636363636363635,0.045454545454545456,0.93994140625,0.70263671875,0.6221923828125,0.2821044921875,0.9951171875,0.0,0.6777709964721745,3.6750160106510976,0.1464435358939075,0.20514079799786739,0.2024601851201894,0.2501543667016748,-0.5492162300502486,0.4492731395055574,0.3089884963165481,0.493110690891961,0.2436474290391999,0.5366547354846164,1.0,0.8636363636363636,0.6363636363636364,0.9090909090909091,0.36363636363636365,0.6818181818181818,0.18181818181818182,0.045454545454545456,0.8916015625,0.3497314453125,0.326416015625,0.187255859375,0.6187744140625,0.0,0.7108337066356498,4.895843600220916,0.05177582806323125,0.18123855693352,0.06479975832469609,0.2001401382977683,-0.1286190090365622,0.5460091381124934,0.44712275068780727,0.4549294142796012,-0.258569958901095,0.5159166416520775,0.044444444444444446,0.9444444444444444,0.011111111111111112,0.9888888888888889,0.044444444444444446,0.17777777777777778,0.2222222222222222,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,248.61111111111111,0.044444444444444446,0.13333333333333333,1.0,0.8444444444444444,0.8111111111111111,0.7777777777777778,0.6111111111111112,0.6,0.2222222222222222,0.044444444444444446,1.0,486.18340078596106,0.33302772877185205,1.0,0.8444444444444444,0.8333333333333334,0.9444444444444444,0.4777777777777778,0.7888888888888889,0.2222222222222222,0.17777777777777778,1.0,486.18340078596106,0.3024021908395797
233,1798304,blue,17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0004874989856034517,3.293404281139374,0.002067403513501631,0.0101806640625,0.15673679076135158,0.0,1.0,1.0,0.3404694378376007,0.18313471265137196,red,9,True,10,8,,-6.460312522249296,-2.7137500169337727,477.25,0.25,0.6875,0.0625,0.9375,0.0625,0.0,0.0625,0.6875,0.1875,0.875,0.875,0.0,0.0,0.0,0.0625,1519,1519,1519,760,759,1.0,0.6875,0.75,1.0,0.625,0.6875,0.1875,0.0625,0.9454345703125,0.71533203125,0.6451416015625,0.3345947265625,0.997314453125,0.0,0.7855402570460576,3.618737709634712,0.15149785718249031,0.20512741081697564,0.20629831364709525,0.24853609569052176,-0.5813438215088098,0.4324428551937255,0.34256397434967667,0.48492497576092397,0.22532910752518376,0.5442855178168989,1.0,0.6875,0.6875,1.0,0.3125,0.6875,0.25,0.0,0.8887939453125,0.2889404296875,0.30126953125,0.23486328125,0.525146484375,0.0,0.8785252760645307,4.935607415813904,0.04058457236648887,0.17481770041793787,0.05014470580353528,0.19106769977614496,-0.14420421616269508,0.5477927341521817,0.47464123611197806,0.43768089473634514,-0.23130075824214558,0.5168806815990111,0.044444444444444446,0.9444444444444444,0.011111111111111112,0.9888888888888889,0.044444444444444446,0.17777777777777778,0.2222222222222222,0.7666666666666667,0.0,0.7666666666666667,0.7666666666666667,0.0,0.011111111111111112,0.0,0.0,248.61111111111111,0.044444444444444446,0.13333333333333333,1.0,0.8444444444444444,0.8111111111111111,0.7777777777777778,0.6111111111111112,0.6,0.2222222222222222,0.044444444444444446,1.0,486.18340078596106,0.33302772877185205,1.0,0.8444444444444444,0.8333333333333334,0.9444444444444444,0.4777777777777778,0.7888888888888889,0.2222222222222222,0.17777777777777778,1.0,486.18340078596106,0.3024021908395797
234,1800000,blue,17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0027665897529519866,3.291987419128418,0.0025331496549352906,0.027358490973711014,0.17769922018051149,-4.498463823665588e-09,1.0,1.0,0.29266397953033446,0.18153361678123475,red,9,True,10,8,9,-5.825000021606684,-4.390000004321337,450.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1520,1520,1519,760,760,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.9410377358490566,0.6586084905660378,0.6385613207547169,0.32547169811320753,0.9964622641509434,0.0,0.9043970765793652,3.8439324145266327,0.1459182475026886,0.20801148824030327,0.20257900016263608,0.2523427366319906,-0.5728385186171266,0.43599855737975324,0.3244935482861073,0.5020864099966089,0.23654509917043537,0.5367942938123218,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.9056603773584906,0.2759433962264151,0.2800707547169811,0.2617924528301887,0.5465801886792453,0.0,0.9645224802924484,4.972149442834556,0.038728189539471373,0.17272329837093717,0.04796357535149518,0.18799657281272542,-0.15558235959316283,0.5428253526765118,0.4822069228523002,0.4365890061413331,-0.1999968399360577,0.517216732484422,0.044444444444444446,0.9444444444444444,0.011111111111111112,0.9888888888888889,0.044444444444444446,0.12222222222222222,0.16666666666666666,0.8222222222222222,0.0,0.8222222222222222,0.8222222222222222,0.0,0.011111111111111112,0.0,0.0,255.7111111111111,0.044444444444444446,0.07777777777777778,1.0,0.8111111111111111,0.8111111111111111,0.8222222222222222,0.6,0.6111111111111112,0.2222222222222222,0.044444444444444446,1.0,477.0649917997555,0.33232253291325187,1.0,0.8111111111111111,0.8333333333333334,0.9444444444444444,0.43333333333333335,0.7555555555555555,0.2222222222222222,0.12222222222222222,1.0,477.0649917997555,0.25688652402267437
235,1808192,red,18,0.0002500549657270312,3.316965711116791,0.005832777042814996,0.07099609375,0.13805028423666954,0.0,1.0,1.0,0.4588187843561172,0.13383491951972246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,6,False,10,9,,9.792500312440097,-11.90500012645498,122.25,0.75,0.25,0.0,1.0,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532,1532,1531,766,766,1.0,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.9263916015625,0.7607421875,0.6885986328125,0.1993408203125,0.99560546875,0.0,0.33136521517709405,2.382820414761484,0.15031024726190495,0.2063404972854772,0.20188374325927622,0.2456487110993237,-0.4722715272572593,0.4861555689332028,0.3125355159252443,0.4943055951835123,0.2583764573243492,0.5309565569811019,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.8731689453125,0.739013671875,0.32080078125,0.0224609375,0.9693603515625,0.0,0.018233732206927925,8.881784197001252e-16,0.10240983315410243,0.1783206177593855,0.12841110605149025,0.1954247970941057,-0.025474944155437385,0.5206042274702215,0.21680184232867106,0.49082576484083124,-0.3785810476509326,0.4621215134446462,0.044444444444444446,0.9555555555555556,0.0,1.0,0.044444444444444446,0.12222222222222222,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,255.3,0.044444444444444446,0.07777777777777778,1.0,0.8111111111111111,0.8111111111111111,0.8222222222222222,0.6,0.6222222222222222,0.2111111111111111,0.044444444444444446,1.0,477.4910927009058,0.33287708138123795,1.0,0.8111111111111111,0.8333333333333334,0.9555555555555556,0.43333333333333335,0.7666666666666667,0.2222222222222222,0.12222222222222222,1.0,477.4910927009058,0.25556906673985413
236,1816384,red,18,-0.0009762024506926537,3.316954827308655,0.002369382522738306,0.014892578125,0.19764474891126155,-2.7939677238464355e-08,1.0,1.0,1.453481662273407,0.7916588693857193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,6,False,10,9,,-10.851538499530692,-0.4188461616062201,417.61538461538464,0.0,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.9230769230769231,0.0,0.9230769230769231,0.9230769230769231,0.0,0.07692307692307693,0.0,0.0,1536,1536,1536,768,768,1.0,0.6153846153846154,0.6153846153846154,0.9230769230769231,0.5384615384615384,0.5384615384615384,0.07692307692307693,0.0,0.95166015625,0.7437744140625,0.4263916015625,0.195068359375,0.99853515625,0.0,0.41043797111113767,3.1763985834570905,0.1632258159992027,0.21208686816741226,0.22897483462458662,0.25710983422729744,-0.5878152053540759,0.4186331607067164,0.3012372736912283,0.49214950225457443,0.3589569996148043,0.5305964897088125,1.0,0.6153846153846154,0.8461538461538461,0.9230769230769231,0.3076923076923077,0.5384615384615384,0.38461538461538464,0.0,0.8798828125,0.676025390625,0.1771240234375,0.067626953125,0.9586181640625,0.0,0.14785104595714538,0.7692874946111481,0.08609881331097208,0.15433033593340698,0.10633111034229142,0.17361351038068706,-0.12813216225186252,0.5194288527412533,0.21153575055974017,0.4932069432762682,-0.34349152698315066,0.47580586248625767,0.044444444444444446,0.9555555555555556,0.0,1.0,0.044444444444444446,0.12222222222222222,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,255.3,0.044444444444444446,0.07777777777777778,1.0,0.8111111111111111,0.8111111111111111,0.8222222222222222,0.6,0.6222222222222222,0.2111111111111111,0.044444444444444446,1.0,477.4910927009058,0.33287708138123795,1.0,0.8111111111111111,0.8333333333333334,0.9555555555555556,0.43333333333333335,0.7666666666666667,0.2222222222222222,0.12222222222222222,1.0,477.4910927009058,0.25556906673985413
237,1824576,red,18,-0.0029835534980520604,3.324360525608063,0.009062716262997128,0.11953125,0.1714395858347416,-9.313225746154785e-10,1.0,1.0,0.5344791486859322,0.321947018802166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,6,False,10,9,,-0.9542857211615358,-0.814047642140871,545.8571428571429,0.047619047619047616,0.19047619047619047,0.7619047619047619,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.7619047619047619,1543,1543,1543,772,771,1.0,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9047619047619048,0.19047619047619047,0.047619047619047616,0.9423828125,0.763671875,0.554443359375,0.13525390625,0.99560546875,0.0,0.1932241851274941,1.5911318151067628,0.15924522686271453,0.2121078876296769,0.21689591029109428,0.2568296621064812,-0.5629782518454078,0.43720596083027946,0.320470412388449,0.4822210758475029,0.3299768262915421,0.5161003121315167,1.0,0.9047619047619048,0.5238095238095238,0.9523809523809523,0.3333333333333333,0.8571428571428571,0.14285714285714285,0.047619047619047616,0.8804931640625,0.7080078125,0.2886962890625,0.056884765625,0.9686279296875,0.0,0.08432669607074748,0.1582736534518726,0.09651331455175335,0.17630997733453727,0.12124524196873421,0.1927694815684284,-0.07028091089144084,0.5296884959742292,0.21540239354301605,0.4939027132642281,-0.3458655750259112,0.4766807437595015,0.044444444444444446,0.9555555555555556,0.0,1.0,0.044444444444444446,0.12222222222222222,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,255.3,0.044444444444444446,0.07777777777777778,1.0,0.8111111111111111,0.8111111111111111,0.8222222222222222,0.6,0.6222222222222222,0.2111111111111111,0.044444444444444446,1.0,477.4910927009058,0.33287708138123795,1.0,0.8111111111111111,0.8333333333333334,0.9555555555555556,0.43333333333333335,0.7666666666666667,0.2222222222222222,0.12222222222222222,1.0,477.4910927009058,0.25556906673985413
238,1832768,red,18,-0.00017716055735945703,3.336155879497528,0.0033413437748095022,0.026123046875,0.180479558929801,9.313225746154785e-09,1.0,1.0,0.7056905895471572,0.45133214741945266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,6,False,10,9,,-9.77777780799402,0.620000003112687,465.8888888888889,0.0,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,1546,1546,1546,773,773,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.9443359375,0.7679443359375,0.38720703125,0.147705078125,0.9979248046875,0.0,0.2729116669313255,2.638215355763637,0.16525094438234122,0.211557973614684,0.2295969978376904,0.2565897576537289,-0.5997329085222418,0.41097697475979794,0.31872570866898187,0.48656551298000605,0.3686436728478206,0.5339315272411737,1.0,0.6666666666666666,0.7777777777777778,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.8804931640625,0.6912841796875,0.1700439453125,0.078369140625,0.9547119140625,0.0,0.14630306125842352,1.1347524422494972,0.08711922877759239,0.151602465422976,0.10672552389561164,0.16673217207991922,-0.14148245997909825,0.5184802140205178,0.21287661283302128,0.49331486010006326,-0.3468127078889225,0.47753273991957235,0.044444444444444446,0.9555555555555556,0.0,1.0,0.044444444444444446,0.12222222222222222,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,255.3,0.044444444444444446,0.07777777777777778,1.0,0.8111111111111111,0.8111111111111111,0.8222222222222222,0.6,0.6222222222222222,0.2111111111111111,0.044444444444444446,1.0,477.4910927009058,0.33287708138123795,1.0,0.8111111111111111,0.8333333333333334,0.9555555555555556,0.43333333333333335,0.7666666666666667,0.2222222222222222,0.12222222222222222,1.0,477.4910927009058,0.25556906673985413
239,1840960,red,18,-0.0010825835051946342,3.340332865715027,0.0026415297827043103,0.0197509765625,0.19533952102065086,-5.587935447692871e-09,0.9999999403953552,1.0,1.0495273411273955,0.6768474228680134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,6,False,10,9,,-5.408125011017546,-2.429199715455373e-08,542.0,0.0,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.0,0.041666666666666664,0.041666666666666664,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.4583333333333333,1554,1554,1554,777,777,1.0,0.75,0.875,0.9583333333333334,0.7083333333333334,0.7083333333333334,0.125,0.0,0.93798828125,0.78125,0.4930419921875,0.1165771484375,0.9971923828125,0.0,0.15147971348302042,1.2272022000943432,0.15960701112133233,0.21195756370126245,0.21732870691736628,0.25637720667285024,-0.542383582507405,0.445555074746615,0.31366436490429095,0.4949563471088163,0.32556605293964225,0.5360368889654713,1.0,0.75,0.7916666666666666,1.0,0.375,0.75,0.2916666666666667,0.041666666666666664,0.8775634765625,0.70703125,0.267578125,0.0679931640625,0.9658203125,0.0,0.1033342096289984,0.490408078197095,0.09460073297881101,0.17512205475029485,0.11822656691749026,0.19109433443763518,-0.10109690677177596,0.5283951364346965,0.20768539223318072,0.4937182896677458,-0.335561331384163,0.47661014210914615,0.044444444444444446,0.9555555555555556,0.0,1.0,0.044444444444444446,0.12222222222222222,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,255.3,0.044444444444444446,0.07777777777777778,1.0,0.8111111111111111,0.8111111111111111,0.8222222222222222,0.6,0.6222222222222222,0.2111111111111111,0.044444444444444446,1.0,477.4910927009058,0.33287708138123795,1.0,0.8111111111111111,0.8333333333333334,0.9555555555555556,0.43333333333333335,0.7666666666666667,0.2222222222222222,0.12222222222222222,1.0,477.4910927009058,0.25556906673985413
240,1849152,red,18,-0.0010877975961193441,3.339289975166321,0.0034516140687628647,0.030859375,0.18724082373082637,-1.862645149230957e-09,1.0,1.0,0.328840247541666,0.21341304369270803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,6,False,10,9,,-1.8327777835850914,-1.7972222444497876,479.6666666666667,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,1557,1557,1557,779,778,1.0,0.6666666666666666,0.7777777777777778,1.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.94287109375,0.7518310546875,0.4501953125,0.1715087890625,0.997314453125,0.0,0.32697438538832546,2.935229129602175,0.16191631983968457,0.21197903118896547,0.22334790832091317,0.25649293477374324,-0.564550328401765,0.43675619491865125,0.3277740366342492,0.48896190892002345,0.33322415848898146,0.5337460009564748,1.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.0,0.5555555555555556,0.2222222222222222,0.0,0.880126953125,0.7130126953125,0.1812744140625,0.0694580078125,0.9638671875,0.0,0.12468961679250573,0.9770646079574918,0.09022109618534174,0.16258818944729417,0.10982030282449559,0.17535056368677912,-0.11616961674101489,0.5238769210877748,0.2172058900553644,0.4957821720763593,-0.3521004896448403,0.47337554200612186,0.044444444444444446,0.9555555555555556,0.0,1.0,0.044444444444444446,0.1,0.14444444444444443,0.8555555555555555,0.0,0.8555555555555555,0.8555555555555555,0.0,0.0,0.0,0.0,251.4,0.044444444444444446,0.05555555555555556,1.0,0.7888888888888889,0.8111111111111111,0.8222222222222222,0.6,0.6222222222222222,0.2111111111111111,0.044444444444444446,1.0,492.91694351530646,0.34911488051967493,1.0,0.7888888888888889,0.8333333333333334,0.9555555555555556,0.4111111111111111,0.7444444444444445,0.2222222222222222,0.1,1.0,492.91694351530646,0.25351671394557596
241,1857344,red,18,-0.001353571144863963,3.342422699928284,0.00402437299999292,0.045556640625,0.20134001821279526,-3.725290298461914e-09,0.9999999403953552,1.0,0.9771856129169464,0.3240813836455345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,6,False,10,9,,-2.151875019694368,-2.6935417073934027,479.7916666666667,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.16666666666666666,0.0,0.16666666666666666,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,1565,1565,1565,783,782,1.0,0.7916666666666666,0.875,1.0,0.75,0.7916666666666666,0.2916666666666667,0.16666666666666666,0.9412841796875,0.770263671875,0.4765625,0.1201171875,0.9974365234375,0.0,0.20603738377366865,1.773490676295007,0.16120344053689772,0.21123014439353874,0.22115363036482258,0.2563280538438879,-0.5784777389123406,0.43059257997311867,0.31571447932527974,0.4897523591225244,0.3389264290416314,0.5403926978943613,1.0,0.7916666666666666,0.5833333333333334,0.8333333333333334,0.2916666666666667,0.625,0.20833333333333334,0.0,0.8736572265625,0.650146484375,0.26318359375,0.10107421875,0.9473876953125,0.0,0.229413293798941,2.3418198785473474,0.08763687198548889,0.17549902069346013,0.10984967659989146,0.19111882437351432,-0.10760013932577905,0.5222731830235108,0.21627591064149954,0.4903821984821276,-0.3125083966600286,0.4844887098948426,0.044444444444444446,0.9555555555555556,0.0,1.0,0.044444444444444446,0.1,0.14444444444444443,0.8555555555555555,0.0,0.8555555555555555,0.8555555555555555,0.0,0.0,0.0,0.0,251.4,0.044444444444444446,0.05555555555555556,1.0,0.7888888888888889,0.8111111111111111,0.8222222222222222,0.6,0.6222222222222222,0.2111111111111111,0.044444444444444446,1.0,492.91694351530646,0.34911488051967493,1.0,0.7888888888888889,0.8333333333333334,0.9555555555555556,0.4111111111111111,0.7444444444444445,0.2222222222222222,0.1,1.0,492.91694351530646,0.25351671394557596
242,1865536,red,18,-0.0015626747161149978,3.348180091381073,0.003537332631094614,0.038671875,0.17976885810494422,-2.7939677238464355e-09,1.0,1.0,0.5605067774653435,0.29415979646146295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,6,False,10,9,,-4.762083342609306,-1.0116667315984766,481.0,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,1569,1569,1569,785,784,1.0,0.6666666666666666,0.75,1.0,0.5,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.9405517578125,0.7537841796875,0.47998046875,0.1571044921875,0.997802734375,0.0,0.315314093915661,2.993534362862994,0.1609637598765335,0.21206415534789977,0.2224252709056143,0.25651164990056174,-0.5556198797298606,0.44454604701589134,0.3083222737568718,0.4906387698360079,0.35587882508182744,0.5070802092475807,1.0,0.6666666666666666,0.75,0.9166666666666666,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.878662109375,0.652099609375,0.2235107421875,0.08251953125,0.958984375,0.0,0.19004581103866958,1.7401516469923812,0.08630669590897536,0.16919407780350115,0.10786002048716545,0.1834612749475625,-0.09836802585740045,0.5252681871340952,0.21135823109049667,0.4939374041813798,-0.33860371324310634,0.4740207974528664,0.044444444444444446,0.9555555555555556,0.0,1.0,0.044444444444444446,0.1,0.14444444444444443,0.8555555555555555,0.0,0.8555555555555555,0.8555555555555555,0.0,0.0,0.0,0.0,251.4,0.044444444444444446,0.05555555555555556,1.0,0.7888888888888889,0.8111111111111111,0.8222222222222222,0.6,0.6222222222222222,0.2111111111111111,0.044444444444444446,1.0,492.91694351530646,0.34911488051967493,1.0,0.7888888888888889,0.8333333333333334,0.9555555555555556,0.4111111111111111,0.7444444444444445,0.2222222222222222,0.1,1.0,492.91694351530646,0.25351671394557596
